cano_smiles,FDA_APPROVED,CT_TOX,group
O=C1NCNC(=O)C1(CC)c1ccccc1,1,0,test
Clc1cc(c-2c(c1)\C(\c1cc(Cl)ccc1-2)=C/c1ccc(Cl)cc1)C(O)C[NH+](CCCC)CCCC,1,0,test
O1c2c(cccc2)C(c2c1cccc2)C(OCC[N+](C(C)C)(C(C)C)C)=O,1,0,test
O(C)c1cc2c(nccc2[C@H](O)[C@@H]2[NH+]3C[C@@H]([C@H](C2)CC3)C=C)cc1,1,0,test
Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F.S(O)(=O)(=O)c1ccc(cc1)C,0,1,test
[NH+]=1CCNC=1Cc1c2c(ccc1)cccc2,1,0,test
S(=O)([O-])(=Nc1ncnc(OC)c1OC)c1ccc(N)cc1,1,0,test
ClCC\C(=C(\c1ccc(OCC[NH+](C)C)cc1)/c1ccccc1)\c1ccccc1,1,0,test
Clc1nc(N)c2ncn(c2n1)[C@@H]1O[C@H](CO)[C@@H](O)C1,1,0,test
S1c2c(N(c3c1cccc3)C(=O)CC[NH+]1CCOCC1)cc(NC(OCC)=O)cc2,1,0,test
Clc1cc(Cl)ccc1C(OCc1ccc(Cl)cc1Cl)Cn1ccnc1,1,0,test
[Bi]1(OC(=O)c2c(O1)cccc2)O,1,0,test
S(=O)(=O)(N)c1ccc(N)cc1,1,0,test
O=C([O-])[C@H]1N(CCC1)C(=O)[C@@H]([NH2+][C@@H](CCc1ccccc1)C(=O)[O-])CCCC[NH3+],1,0,test
[NH3+]C(C)C12CC3CC(C1)CC(C2)C3,1,0,test
O([C@H](CC[NH2+]C)c1ccccc1)c1ccccc1C,1,0,test
O(C(=O)c1ccccc1)C(C[NH2+]C1CCCCC1)C,1,0,test
[NH3+]C12CC3CC(C1)CC(C2)C3,1,0,test
FC1=CN([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)C(=O)N=C1NC(OCCCCC)=O,0,1,test
FC(F)(F)Oc1cc(ccc1)-c1n2N=C(NCC3CCN(CC3)C)C=Cc2nc1,0,1,test
O[C@]1(CC[C@H]2[C@H]3[C@@H]([C@@H]4C(CC3)=CCCC4)CC[C@]12C)CC,1,0,test
O1[C@H](CO)[C@@H](N=[N+]=[N-])C[C@@H]1N1C=C(C)C(=O)NC1=O,1,0,test
Brc1ccc(cc1)C(CC[NH+](C)C)c1ncccc1,1,0,test
O(C(=O)N1CCc2c(cccc2)[C@@H]1c1ccccc1)[C@@H]1C2CC[NH+](C1)CC2,1,0,test
S(CCC)c1cc2nc([nH]c2cc1)NC(OC)=O,1,0,test
S1c2c(N(c3c1cccc3)CCC[NH+](C)C)cc(cc2)C(F)(F)F,1,0,test
S(=O)([O-])(=Nc1ncccc1)c1ccc(\N=N\c2cc(C(=O)[O-])c(O)cc2)cc1,1,0,test
s1cc(nc1[NH+]=C(N)N)CSCCC(N)=NS(=O)(=O)N,1,0,test
Oc1cc(ccc1O)[C@@H](O)C[NH2+]CCCCc1ccc(O)cc1,1,0,test
O1C(C)C(C)C(O)C(\C=C\C=C\CC\C=C\C=C\C=C\C=C\C(OC2O[C@H](C)[C@@H](O)[C@H]([NH3+])[C@@H]2O)CC(O)C(C(=O)[O-])C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC1=O)C,1,0,valid
S([C@H]1C[C@H]([NH2+]C1)CNS(=O)(=O)N)C=1[C@@H]([C@H]2N(C=1C(=O)[O-])C(=O)[C@@H]2[C@H](O)C)C,1,0,valid
ClCC1OC1,1,0,valid
O=C1NC(=O)CCC1N1Cc2c(cccc2N)C1=O,1,0,valid
O=C(NO)\C=C\c1ccc(cc1)CNCCc1c2c([nH]c1C)cccc2,0,1,valid
S1c2c(N(c3c1cccc3)CC([NH+](C)C)C)cc(cc2)C(=O)CC,1,0,valid
Oc1ccc(cc1)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N1CCC[C@H]1C(=O)NCC,1,0,valid
O(C)c1cc2c(nccc2[C@@H](O)[C@H]2[NH+]3C[C@@H]([C@H](C2)CC3)C=C)cc1,1,0,valid
P(=O)([O-])([O-])C(P(=O)([O-])[O-])(O)C,1,0,valid
O[C@]1(CC[C@H]2[C@H]3[C@@H]([C@@H]4C(=C/C(=N/O)/CC4)CC3)CC[C@]12CC)C#C,1,0,valid
s1cccc1C(=O)c1ccc(cc1)C(C(=O)[O-])C,1,0,valid
Fc1ccc(cc1)[C@@H]1CC[NH2+]C[C@H]1COc1cc2OCOc2cc1,1,0,valid
Clc1ccc(cc1)-c1c(nc(nc1N)N)CC,1,0,valid
Brc1ccccc1C[N+](CC)(C)C,1,0,valid
P(OCC(=O)[C@]1(O)[C@@]2([C@H]([C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@H]1C)C)(=O)([O-])[O-],1,0,valid
O1[C@@H](CC[C@@H]1N1C=CC(=NC1=O)N)CO,1,0,valid
Oc1c2NC(=O)C=Cc2c(cc1)[C@@H](O)C[NH2+]C1Cc2cc(CC)c(cc2C1)CC,1,0,valid
S1[C@H]2N([C@@H](C(=O)[O-])C1(C)C)C(=O)[C@H]2\[NH+]=C\N1CCCCCC1,1,0,valid
[NH3+]CCc1n[nH]cc1,1,0,valid
O=C/1C=C(C=C\C\1=C\C=C1C=CC(C=C1)=C([NH3+])N)C(=[NH2+])N,1,0,valid
O(C(CC)CC)[C@@H]1C=C(C[C@H]([NH3+])[C@H]1NC(=O)C)C(OCC)=O,1,0,valid
OCCNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C)CC(C)C)C)C(C)C)C(C)C)C(C)C)Cc1c2c([nH]c1)cccc2)CC(C)C)Cc1c2c([nH]c1)cccc2)CC(C)C)Cc1c2c([nH]c1)cccc2)CC(C)C)Cc1c2c([nH]c1)cccc2,1,0,valid
O(C(=O)c1ccc(NCCCC)cc1)CC[NH+](C)C,1,0,valid
[NH2+](CCCN1c2c(CCc3c1cccc3)cccc2)C,1,0,valid
O(CCOC)c1cc2c(ncnc2Nc2cc(ccc2)C#C)cc1OCCOC,0,1,valid
[Pt]1OC(=O)C2(CCC2)C(O1)=O,1,0,valid
O=C([O-])\C=C\c1nc(ccc1)/C(=C/C[NH+]1CCCC1)/c1ccc(cc1)C,1,0,valid
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCCN(CC)CC)c2C)cc1.OC(=O)C[C@H](O)C(O)=O,0,1,valid
O1CC2=C(C=C3N(Cc4c3nc3c(cc(OC(=O)N5CCC([NH+]6CCCCC6)CC5)cc3)c4CC)C2=O)[C@@](O)(CC)C1=O,1,0,valid
FC(F)(F)C(OCF)C(F)(F)F,1,0,valid
Fc1cc(N2C[C@@H](OC2=O)CNC(=O)C)ccc1N1CCOCC1,1,0,valid
o1c2c(cc1C(=O)N)cc(N1CC[NH+](CC1)CCCCc1c3cc(ccc3[nH]c1)C#N)cc2,1,0,valid
Clc1cc2N(c3c(Sc2cc1)cccc3)CCC[NH+]1CCN(CC1)C,1,0,valid
O(C(OC(=O)NCC1(CCCCC1)CC(=O)[O-])C)C(=O)C(C)C,1,0,valid
P(=O)([O-])([O-])CO[C@@H](Cn1c2ncnc(N)c2nc1)C,1,0,valid
S=C1NC(=CC(=O)N1)CCC,1,0,valid
Clc1cc(Cl)ccc1Oc1ccc(Cl)cc1O,1,0,valid
O1c2c([C@H]3[C@@H](CCC(=C3)C)C1(C)C)c(O)cc(c2)CCCCC,1,0,valid
S(=O)(=O)([O-])CCS,1,0,valid
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCCN(CC)CC)c2C)cc1,0,1,valid
O(CC)C(=O)[C@@H]([NH2+][C@H](C(=O)N1[C@@H]2[C@@H](C[C@H]1C(=O)[O-])CCCC2)C)CCc1ccccc1,1,0,valid
Clc1cncc(Cl)c1NC(=O)c1cc(OCC2CC2)c(OC(F)F)cc1,1,0,valid
O(C(=O)C(CCC)CCC)C1C[C@@H]2[N+]([C@H](C1)CC2)(C)C,1,0,valid
S(=O)([O-])(=NC(=O)C)c1ccc(N)cc1,1,0,valid
S1c2c(N(c3c1cccc3)CC1CC[NH+](C1)C)cccc2,1,0,valid
Oc1cc(N)ccc1C(=O)[O-],1,0,valid
[NH2+](C(Cc1ccccc1)C)C,1,0,valid
O1CC[NH+](CC1)CCCOc1ccc(OCCCC)cc1,1,0,valid
F[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](O)(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,1,0,valid
Clc1c(Nc2ccccc2C(=O)[O-])c(Cl)ccc1C,1,0,valid
ClC(Cl)=CC1C(C)(C)C1C(OCc1cc(Oc2ccccc2)ccc1)=O,1,0,valid
O(OC(=O)c1ccccc1)C(=O)c1ccccc1,1,0,valid
Clc1cc2c(-n3c(nnc3)CN=C2c2ccccc2)cc1,1,0,valid
O=C(N)c1nccnc1,1,0,valid
O1C(OC2C(O)C(OC3OCC(O)(C)C([NH2+]C)C3O)C([NH3+])CC2[NH3+])C([NH3+])CCC1C([NH2+]C)C,1,0,valid
O1[C@@H](CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C[C@@H](\C=C\C=C\C=C(/C)\[C@@H](OC)C[C@H]2O[C@](O)([C@@H](CC2)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)C)C)[C@@H](C[C@H]1C[C@@H](OC)[C@H](OCCO)CC1)C,0,1,valid
Clc1ccccc1C(O)(CC[NH+](C)C)c1ccccc1,1,0,valid
O(CC(O)CNC(C)C)c1c2c(ccc1)cccc2,0,1,valid
OCCCCCCCCCCCCCCCC,1,0,valid
Clc1cccc(C)c1NC(=O)c1sc(nc1)Nc1nc(nc(N2CC[NH+](CC2)CCO)c1)C,1,0,valid
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1nc(nc1)C(=O)N,1,0,valid
O1c2c(cc3c(N(CC)C(=CC3=O)C(=O)[O-])c2CCC)C(=O)C=C1C(=O)[O-],1,0,valid
S1[C@H]2N(C(C(=O)[O-])=C(C1)COC(=O)C)C(=O)[C@H]2NC(=O)[C@H]([NH3+])c1ccccc1,1,0,valid
F[C@@]12[C@H]([C@@H]3C[C@H]4OC(O[C@@]4(C(=O)CO)[C@]3(C[C@@H]1O)C)(C)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C,1,0,valid
Oc1cc(ccc1O)CC[NH3+],1,0,valid
O=C(N)N1c2c(C=Cc3c1cccc3)cccc2,1,0,valid
Oc1cc(N(CC2=[NH+]CCN2)c2ccc(cc2)C)ccc1,1,0,valid
O[C@H]([C@@H]([NH2+]C)C)c1ccccc1,1,0,valid
[Zn-][OH2+],1,0,valid
O=C([O-])C1(CC[NH+](CC1)CCC(C#N)(c1ccccc1)c1ccccc1)c1ccccc1,1,0,valid
S1c2c(N(c3c1cccc3)CCC1[NH+](CCCC1)C)cc(SC)cc2,1,0,valid
[NH+]1(CCC(CC1)=C1c2c(C=Cc3c1cccc3)cccc2)C,1,0,valid
Clc1cc2NC(=NS(=O)(=O)c2cc1S(=O)(=O)N)CSCc1ccccc1,1,0,valid
O(C(=O)C)c1ccc(cc1)C(c1ccc(OC(=O)C)cc1)c1ncccc1,1,0,valid
Clc1cc2NC(N(S(=O)(=O)c2cc1S(=O)(=O)N)C)CCl,1,0,valid
Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F,1,0,valid
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)CCC)(C(=O)CO)[C@]4(C[C@@H]3O)C)CCC2=C1)C,1,0,valid
s1cc(nc1N)/C(=N/OC(C(=O)[O-])(C)C)/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccccc3)=C(N2C1=O)C(=O)[O-],1,0,valid
OCC(C(=O)N(Cc1ccncc1)CC)c1ccccc1,1,0,valid
[NH+](CCC(c1ccccc1)c1ncccc1)(C)C,1,0,valid
[NH+](CCC=C1c2c(CCc3c1cccc3)cccc2)(C)C,1,0,valid
O=C([O-])CCCCCCCC(=O)[O-],1,0,valid
Clc1c(N2CCN(CC2)CCCCOc2cc3NC(=O)CCc3cc2)cccc1Cl,0,1,valid
O=C1NC(=O)CCC1N1Cc2c(cccc2N)C1=O,0,1,valid
F[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](OC(=O)c4ccccc4)(C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,1,0,valid
S(O[C@H]1[C@H](OS(O[Al](O)O)(=O)=O)[C@H](O[C@@H](O[C@@]2(O[C@H](OS(O[Al](O)O)(=O)=O)[C@@H](OS(O[Al](O)O)(=O)=O)[C@@H]2OS(O[Al](O)O)(=O)=O)COS(O[Al](O)O)(=O)=O)[C@@H]1OS(O[Al](O)O)(=O)=O)COS(O[Al](O)O)(=O)=O)(O[Al](O)O)(=O)=O,1,0,valid
O1[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCC)Cc2c3c([nH]c2)cccc3)CC(=O)N)CC(=O)[O-])C(=O)NCC(=O)N[C@@H](CCC[NH3+])C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@@H](CC(=O)[O-])C)C(=O)N[C@@H](CC(=O)c2ccccc2N)C1=O,1,0,valid
P(OC[C@H]1O[C@@H](n2c3nc(F)nc(N)c3nc2)[C@@H](O)[C@@H]1O)(O)(O)=O,0,1,valid
Clc1cc2nc(ccc2cc1)\C=C\c1cc(ccc1)[C@H](SCC1(CC1)CC(=O)[O-])CCc1ccccc1C(O)(C)C,1,0,valid
O=C1NC(=O)NC(=O)C1(C(CC)C)CC,1,0,valid
O(C)c1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,0,1,valid
Clc1cc(ccc1)C(=O)C([NH2+]C(C)(C)C)C,1,0,valid
O(C(=O)CCC(=O)C[NH3+])C,1,0,valid
S(=O)(=O)(N)c1ccc(cc1)-c1c(noc1C)-c1ccccc1,1,0,valid
O=C(N)C/1=NC=N\C\1=N\NN(C)C,0,1,valid
O(C)c1cc2N([C@@H]3[C@@]4([C@H]5[NH+](CC=C[C@@]5(CC)[C@@H](OC(=O)C)[C@]3(O)C(OC)=O)CC4)c2cc1[C@]1(CC2C=C(C[NH+](C2)Cc2c1[nH]c1c2cccc1)CC)C(OC)=O)C,1,0,valid
O1[C@@H](CC[C@@H]1n1c2N=CNC(=O)c2nc1)CO,1,0,valid
[Tc-3]([OH2+])([OH2+])([OH2+])[O-],1,0,valid
Fc1cc(F)ccc1[C@](O)([C@@H](C)c1ncncc1F)Cn1ncnc1,1,0,valid
O(C(=O)C)[C@H]1Cc2c(N(c3c1cccc3)C(=O)N)cccc2,0,1,valid
Clc1cc2NC(Oc2cc1)=O,1,0,valid
O1c2cc(ccc2OC1)[C@H]1N2[C@H](Cc3c1[nH]c1c3cccc1)C(=O)N(CC2=O)C,1,0,valid
Brc1cc(Nc2ncnc3c2cc(nc3)NC(=O)\C=C\C[N+](Cc2n(cnc2[N+](=O)[O-])C)(C)C)ccc1Cl,0,1,valid
o1c(c(nc1CCC(=O)[O-])-c1ccccc1)-c1ccccc1,1,0,valid
s1cccc1[C@@H](Oc1c2c(ccc1)cccc2)CCNC,0,1,valid
SC(C(=O)NCC(=O)[O-])C,1,0,valid
Fc1cc2c(-n3c(CN(C)C2=O)c(nc3)C(OCC)=O)cc1,1,0,valid
O1[C@H](C)[C@@H]([NH2+][C@H]2C=C(CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O,1,0,valid
O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](O)(C#C)[C@]4(CC3)C)CCC2=C1,1,0,valid
s1c2CC[NH+](Cc2cc1OC(=O)C)C(C(=O)C1CC1)c1ccccc1F,1,0,valid
[NH3+]C(Cc1ccccc1)(C)C,1,0,valid
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)COC(=O)CCC(=O)[O-])[C@]4(C[C@@H]3O)C)CCC2=C1)C,1,0,valid
O1[C@@H]2[C@]34[C@H]([C@H]([NH+](CC3)C)Cc3c4c1c(O)cc3)C=C[C@@H]2O,1,0,valid
O1CC2=C(C=C3N(Cc4c3nc3c(cc(OC(=O)N5CCC(N6CCCCC6)CC5)cc3)c4CC)C2=O)[C@@](O)(CC)C1=O,0,1,valid
s1cccc1[C@@H](Oc1c2c(ccc1)cccc2)CC[NH2+]C,1,0,valid
O1CC2=C(C=C3N(Cc4c3nc3c(c4)c(C[NH+](C)C)c(O)cc3)C2=O)[C@@](O)(CC)C1=O,1,0,valid
Clc1cc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)ccc1F,0,1,valid
O=C/1N[C@@H]([C@@H]2NC(=[NH+]CC2)N)C(=O)NC[C@H]([NH3+])C(=O)N[C@@H](CO)C(=O)N[C@@H](CNC(=O)C[C@@H]([NH3+])CCC[NH3+])C(=O)N\C\1=C\NC(=O)N,1,0,valid
[NH2+](C)C1(C2CC(CC2)C1(C)C)C,1,0,valid
Brc1c2nccnc2ccc1NC1=[NH+]CCN1,1,0,valid
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(C[C@@H]3O)C)C[C@@H](C2=C1)C)C,1,0,valid
S(SC(=S)N(CC)CC)C(=S)N(CC)CC,1,0,valid
Brc1c(nc(nc1Oc1c(cc(cc1C)C#N)C)Nc1ccc(cc1)C#N)N,1,0,valid
Clc1cc2c(N(CC3CC3)C(=O)CN=C2c2ccccc2)cc1,1,0,valid
S1[C@H]2N([C@@H](C(=O)[O-])C1(C)C)C(=O)[C@H]2NC(=O)Cc1ccccc1,1,0,valid
O(CC(O)C[NH2+]C(C)C)c1ccc(cc1)CCOC,1,0,valid
O1[C@H](COC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@H](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@H](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@H](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(O)c(O)c1,1,0,valid
O=C1c2c(n(c3c2cccc3)C)CCC1Cn1ccnc1C,1,0,valid
O1C2C3[NH+](C(CC(OC(=O)C(CO)c4ccccc4)C3)C12)C,1,0,valid
O(CC)C(=O)[C@@H]([NH2+][C@H](C(=O)N1Cc2c(C[C@H]1C(=O)[O-])cccc2)C)CCc1ccccc1,1,0,valid
O1c2c(CC[C@]1(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C)c(C)c(O)c(C)c2C,1,0,valid
FC(F)(F)COc1ccc(OCC(F)(F)F)cc1C(=O)NCC1[NH2+]CCCC1,1,0,valid
O(C)c1cc2c(cc(cc2)CCC(=O)C)cc1,1,0,valid
O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCC[NH3+])CCC(=O)NCCCCCN(O)C(=O)C,1,0,valid
O(C)c1cc2C[C@H](N(Cc2cc1OC)C(=O)[C@@H]([NH2+][C@@H](CCc1ccccc1)C(OCC)=O)C)C(=O)[O-],1,0,valid
n1cn(nc1)C(c1ccc(cc1)C#N)c1ccc(cc1)C#N,1,1,valid
O(C(=O)CC)[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)[C@@]2([C@H](C[C@H](OC(=O)C)[C@@H]([NH+]4CCCCC4)C2)CC3)C)C[C@@H]1[N+]1(CCCCC1)CC=C)C,1,0,valid
S1c2c(N(CC[NH+](C)C)C(=O)[C@H](OC(=O)C)[C@@H]1c1ccc(OC)cc1)cccc2,1,0,valid
Clc1ccc(cc1)C(CC[NH+](C)C)c1ncccc1,1,0,valid
Clc1ccc(cc1)C(OCC[NH+](C)C)c1ncccc1,1,0,valid
O1CC[NH+](CC1)CC1CCc2[nH]c(C)c(c2C1=O)CC,1,0,valid
O=C1N=C(NC=2NC[C@@H](N(C1=2)C)CNc1ccc(cc1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])N,1,0,valid
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,1,0,valid
Fc1cc2c(N(C=C(C(=O)[O-])C2=O)C2CC2)cc1N1CC[NH2+]CC1,1,0,valid
SC(C(S)C(=O)[O-])C(=O)[O-],1,0,valid
O(CC(C)C)CC([NH+]1CCCC1)CN(Cc1ccccc1)c1ccccc1,1,0,valid
O=C(Nc1c(cccc1C)C)C([NH+](CCC)CC)CC,1,0,valid
OC(C(O)C(=O)[O-])C(=O)[O-],1,0,valid
