,smiles,FDA_APPROVED,CT_TOX,cano_smiles
776,O=C(OC(C[N+](C)(C)C)C)C,1,0,CC(=O)OC(C)C[N+](C)(C)C
777,O=C(OC(C[N+](C)(C)C)C)N,1,0,CC(C[N+](C)(C)C)OC(N)=O
778,O=C(OC(CNC1CCCCC1)C)c1ccccc1,1,0,CC(CNC1CCCCC1)OC(=O)c1ccccc1
779,Oc1ccc(CC(N)C)cc1,1,0,CC(N)Cc1ccc(O)cc1
780,O=CNc1c(O)ccc(C(O)CNC(Cc2ccc(OC)cc2)C)c1,1,0,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
781,OC(CNC(Cc1cc2OCOc2cc1)C)c1cc(O)c(O)cc1,1,0,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1
782,N(C(Cc1ccccc1)C)(Cc1ccccc1)C,1,0,CC(Cc1ccccc1)N(C)Cc1ccccc1
783,N(C(Cc1ccccc1)C)C,1,0,CNC(C)Cc1ccccc1
784,NC(Cc1ccccc1)C,1,0,CC(N)Cc1ccccc1
785,Oc1c(O)ccc(CCNC(CCc2ccc(O)cc2)C)c1,1,0,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
786,O=C(N)c1c(O)ccc(C(O)CNC(CCc2ccccc2)C)c1,1,0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
787,O(C)c1cc(NC(CCCN)C)c2ncccc2c1,1,0,COc1cc(NC(C)CCCN)c2ncccc2c1
788,Ic1c(N(C(=O)C)CC(C(=O)O)C)c(I)cc(I)c1N,1,0,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
789,N(CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,1,0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
790,N(C(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,1,0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
791,N(CC(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,1,0,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
792,O=C(O)CN1CCN(CC(=O)O)CCN(CC(O)C)CCN(CC(=O)O)CC1,1,0,CC(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
793,ClCCN(C(COc1ccccc1)C)Cc1ccccc1,1,0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
794,S(=O)(=O)(CC(O)(C(=O)Nc1cc(C(F)(F)F)c(C#N)cc1)C)c1ccc(F)cc1,1,0,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
795,P(=O)([O-])([O-])C(P(=O)([O-])[O-])(O)C,1,0,CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
796,S(=O)(=O)(N)C=1S/C(=N/C(=O)C)/N(C)N=1,1,0,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C
797,O=C(O[C@@]1(C(=O)C)[C@]2(C)[C@H]([C@H]3C([C@@H](c4ccc(N(C)C)cc4)C2)=C2C(=CC(=O)CC2)CC3)CC1)C,1,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
798,O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H]([C@@]4(C)C(=CC(=O)CC4)C=C3)CC2)CC1,1,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
799,O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,1,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
800,S(=O)([O-])(=NC(=O)C)c1ccc(N)cc1,1,0,CC(=O)N=S(=O)([O-])c1ccc(N)cc1
801,O=C(O)C,1,0,CC(=O)O
802,Fc1cc2onc(C3CCN(CCCOc4c(OC)cc(C(=O)C)cc4)CC3)c2cc1,1,0,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
803,S(=O)([O-])(=NC(=O)NC1CCCCC1)c1ccc(C(=O)C)cc1,1,0,CC(=O)c1ccc(S(=O)([O-])=NC(=O)NC2CCCCC2)cc1
804,O=C(C)c1cc2N(CCCN3CCC(CCO)CC3)c3c(Sc2cc1)cccc3,1,0,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
805,O=C(C)c1cc2N(CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cccc3,1,0,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
806,O=C(CC(c1ccccc1)C=1C(=O)Oc2c(C=1[O-])cccc2)C,1,0,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O
807,O=C(CCc1cc2c(cc(OC)cc2)cc1)C,1,0,COc1ccc2cc(CCC(C)=O)ccc2c1
808,O=C(CCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C,1,0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
809,Ic1c(N(C(=O)C)C)c(I)c(C(=O)NC)c(I)c1C(=O)NCC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,1,0,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
810,Ic1c(N(C(=O)C)CC(O)CN(C(=O)C)c2c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c2I)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)NCC(O)CO,1,0,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
811,Ic1c(N(C(=O)C)CC(O)CO)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)NCC(O)CO,1,0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
812,Ic1c(N(C(=O)C)CC(O)CO)c(I)c(C(=O)NCCO)c(I)c1C(=O)NCC(O)CO,1,0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I
813,O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C,1,0,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
816,SC[C@H](NC(=O)C)C(=O)O,1,0,CC(=O)N[C@@H](CS)C(=O)O
817,S(=O)(=O)(O[C@@H]1[C@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)[O-])O2)[C@@H](NC(=O)C)[C@H](O)O1)[O-],1,0,CC(=O)N[C@H]1[C@H](O)O[C@H](OS(=O)(=O)[O-])[C@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O
818,O=C(N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1/[N+]=C(\N)/N)C,1,0,CC(=O)N[C@@H]1[C@@H]([N+]=C(N)N)C=C(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO
819,O=C(NCc1ccccc1)[C@H](NC(=O)C)COC,1,0,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
820,O=C(N[C@@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,1,0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
821,Ic1c(NC(=O)C)c(I)c(C(=O)NC)c(I)c1C(=O)O,1,0,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
822,Ic1c(N(C(=O)C)C)c(I)c(C(=O)O)c(I)c1NC(=O)C,1,0,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
823,Ic1c(N(C(=O)C)C)c(I)c(C(=O)N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)OC2O)c(I)c1NC(=O)C,1,0,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
824,Ic1c(NC(=O)C)c(I)c(C(=O)O)c(I)c1NC(=O)C,1,0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
825,Ic1c(NC(=O)C)c(I)cc(I)c1C(=O)O,1,0,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
826,O=C(Nc1ccc(O)cc1)C,1,0,CC(=O)Nc1ccc(O)cc1
827,S(=O)(=O)(N)c1sc(NC(=O)C)nn1,1,0,CC(=O)Nc1nnc(S(N)(=O)=O)s1
828,Fc1c(N2CCOCC2)ccc(N2C(=O)O[C@@H](CNC(=O)C)C2)c1,1,0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
829,Ic1c(NC(=O)C)c(I)c(CNC(=O)C)c(I)c1C(=O)O,1,0,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
830,S(=O)(=O)([O-])CCCNC(=O)C,1,0,CC(=O)NCCCS(=O)(=O)[O-]
831,O=C(NO)C,1,0,CC(=O)NO
832,O=C(O[C@@H]1[C@H](c2ccc(OC)cc2)Sc2c(N(CCN(C)C)C1=O)cccc2)C,1,0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
833,O=C(O[C@]1(C#C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C,1,0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
834,O=C(O[C@H]1[C@@H]([N+]2(CC=C)CCCC2)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@H](C[C@H](O)[C@@H](N4CCOCC4)C3)CC[C@@H]21)C,1,0,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
835,O=C(O[C@H]1[C@@H]([N+]2(C)CCCCC2)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@H](C[C@H](OC(=O)C)[C@@H]([N+]4(C)CCCCC4)C3)CC[C@@H]21)C,1,0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
836,O=C(O[C@H]1[C@@H]([N+]2(C)CCCCC2)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@H](C[C@H](OC(=O)C)[C@@H]([N+]4CCCCC4)C3)CC[C@@H]21)C,1,0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1CCCCC1
837,O=C(O[C@H]1[C@@H](N2CC[N+](C)(C)CC2)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@H](C[C@H](OC(=O)C)[C@@H](N4CC[N+](C)(C)CC4)C3)CC[C@@H]21)C,1,0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1
838,O=C(O[C@@H]1c2c(N(C(=O)N)c3c(cccc3)C1)cccc2)C,0,1,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
841,O=C(O[C@@H]1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@](OC(=O)C)(C#C)CC4)CC3)CC2)CC1)C,1,0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
842,Fc1c(C(C(=O)C2CC2)N2Cc3c(sc(OC(=O)C)c3)CC2)cccc1,1,0,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
843,O=C(Oc1ccc(C(c2ncccc2)c2ccc(OC(=O)C)cc2)cc1)C,1,0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
845,O=[N+]([O-])c1sc(NC(=O)c2c(OC(=O)C)cccc2)nc1,1,0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
847,O=C(OCC(COC(=O)C)CCn1c2nc(N)ncc2nc1)C,1,0,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
848,F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@]5(C(=O)COC(=O)C)OC(C)(C)O[C@@H]5C[C@H]4[C@@H]3C1)C=CC(=O)C=2,1,0,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
849,F[C@]12[C@@H](O)C[C@]3(C)[C@]4(C(=O)COC(=O)C)OC5(O[C@@H]4C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1)CCCC5,1,0,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
850,F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)COC(=O)C)CC[C@H]3[C@@H]1CCC=1[C@]2(C)CCC(=O)C=1,1,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
851,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)C,1,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
852,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)C,1,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
853,O=C(OCC(=O)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C,1,0,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
854,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)/C(=N/OC)/c1nc(N)sc1,1,0,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
855,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)[C@H](N)c1ccccc1,1,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
856,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)Cc1sccc1,1,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1
857,S(CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)c1ccncc1,1,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1
858,O=C(OCC[N+](C)(C)C)C,1,0,CC(=O)OCC[N+](C)(C)C
859,S(C(=O)C)[C@H]1[C@H]2[C@H]3[C@@](C)([C@@]4(OC(=O)CC4)CC3)CC[C@@H]2[C@]2(C)C(=CC(=O)CC2)C1,1,0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21
860,O=C(OCC1=C(C(=O)OC(OC(=O)C)C)N2C(=O)[C@@H](NC(=O)/C(=N/OC)/c3occc3)[C@H]2SC1)N,1,0,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1
861,Oc1ccc(/C(=C(\CC)/c2ccc(O)cc2)/CC)cc1,1,0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
862,P(=O)(Oc1ccc(/C(=C(\CC)/c2ccc(OP(=O)([O-])[O-])cc2)/CC)cc1)([O-])[O-],1,0,CC/C(=C(/CC)c1ccc(OP(=O)([O-])[O-])cc1)c1ccc(OP(=O)([O-])[O-])cc1
863,O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccccc2)cc1,1,0,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
864,O=C(O)[C@H]1C(C)(C)S(=O)(=O)[C@H]2N1C(=O)C2,1,0,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
865,O=C([O-])[C@H]1C(C)(C)S[C@@H]2[C@H](/[N+]=C/N3CCCCCC3)C(=O)N12,1,0,CC1(C)S[C@@H]2[C@H](/[N+]=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)[O-]
866,O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N12,1,0,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O
867,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccc(O)cc1,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
868,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccccc1,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
869,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](NC(=O)N1C(=O)NCC1)c1ccccc1,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
870,O=C(O)[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1cscc1,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O
871,O=C(O)C(C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
872,O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N12,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
873,O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)c3c(OC)cccc3OC)C(=O)N12,1,0,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
874,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)Cc1ccccc1,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
875,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)COc1ccccc1,1,0,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
876,O=C(N[C@@H](C(C)(C)C)C(=O)N1[C@H](C(=O)NC(C(=O)C(=O)N)CC2CCC2)[C@H]2C(C)(C)[C@H]2C1)NC(C)(C)C,1,0,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
877,O=C(NCCCCCC(=O)O)C(NC(=O)Cc1ccccc1)C1SC(C)(C)C(C(=O)O)N1,1,0,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)O)NC1C(=O)O
878,O=C(O)CCCCCN1C(=C)C(C)(C)c2c1cccc2,0,1,C=C1N(CCCCCC(=O)O)c2ccccc2C1(C)C
879,Cl/C(/Cl)=C\C1C(C)(C)C1C(=O)OCc1cc(Oc2ccccc2)ccc1,1,0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
880,FC(F)(F)c1c([N+](=O)[O-])ccc(N2C(=O)C(C)(C)NC2=O)c1,1,0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
881,O=C1N(C)C(=O)OC1(C)C,1,0,CN1C(=O)OC(C)(C)C1=O
882,S(=O)(=O)([O-])CC12C(=O)/C(=C/c3ccc(/C=C\4/C(=O)C5(CS(=O)(=O)[O-])C(C)(C)C/4CC5)cc3)/C(C1(C)C)CC2,1,0,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)/C2=C/c1ccc(/C=C2/C(=O)C3(CS(=O)(=O)[O-])CCC2C3(C)C)cc1
883,N(C)C1(C)C(C)(C)C2CC1CC2,1,0,CNC1(C)C2CCC(C2)C1(C)C
884,S(C[C@H](N)C(=O)O)CCCC/C=C(/NC(=O)[C@@H]1C(C)(C)C1)\C(=O)O,1,0,CC1(C)C[C@@H]1C(=O)N/C(=C/CCCCSC[C@H](N)C(=O)O)C(=O)O
885,OC1(C)CC(c2n3c(c(-c4cc5nc(-c6ccccc6)ccc5cc4)n2)C(N)=NC=C3)C1,0,1,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1
886,O=C1N(C)C(=O)CC1(C)c1ccccc1,1,0,CN1C(=O)CC(C)(c2ccccc2)C1=O
887,S(=O)(=O)(OC[C@]12OC(C)(C)O[C@H]1[C@@H]1OC(C)(C)O[C@@H]1CO2)N,1,0,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
888,NC12CC3(C)CC(C)(C1)CC(C2)C3,1,0,CC12CC3CC(C)(C1)CC(N)(C3)C2
889,O=C(OCC(=O)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C(C)(C)C,1,0,CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
890,O=C1NC(N)=Nc2n([C@@H]3C(=C)[C@H](CO)[C@@H](O)C3)cnc12,1,0,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO
891,Clc1cc2C(c3c(F)cccc3)=NCc3n(c(C)nc3)-c2cc1,1,0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
892,O=C(Nc1ccc(C(=O)N2c3c(-c4nc(C)[nH]c4CC2)cccc3)cc1)c1c(-c2ccccc2)cccc1,1,0,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2
893,Ic1c(NC(=O)C)c(I)c(C(=O)NC)c(C)c1C(=O)O,1,0,CNC(=O)c1c(C)c(C(=O)O)c(I)c(NC(C)=O)c1I
894,O=[N+]([O-])c1cc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,1,0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
895,O=C(OC(C)C)C1=C(C)NC(C)=C(C(=O)OC)C1c1c2nonc2ccc1,1,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
896,O=[N+]([O-])c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cccc1,1,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
897,O=[N+]([O-])c1c(C2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OC)cccc1,1,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
898,O=[N+]([O-])c1cc(C2C(C(=O)OCCN(Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1,1,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
900,O=C(Oc1c(C)c(C)c2O[C@@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(C)CCc2c1C)C,1,0,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
901,O=C(Oc1c(C)c(C)c2OC(CCCC(CCCC(CCCC(C)C)C)C)(C)CCc2c1C)C,1,0,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
902,OCc1c(O)c(C)ncc1CO,1,0,Cc1ncc(CO)c(CO)c1O
903,P(=O)(OCc1c(CN(CC(=O)[O-])CC[N+](CC(=O)[O-])Cc2c(O)c(C)ncc2COP(=O)([O-])[O-])c(O)c(C)[n+]c1)([O-])[O-],1,0,CC1=C(O)C(CN(CC[N+](CC(=O)[O-])Cc2c(COP(=O)([O-])[O-])cnc(C)c2O)CC(=O)[O-])=C(COP(=O)([O-])[O-])C=[N+]1
904,O=C(O)/C=C(\C=C\C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)/C,1,0,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/C(=O)O)C(C)(C)CCC1
905,C(=C\C=C\C=C(/C=C/C=C(\C=C\C=1C(C)(C)CCCC=1C)/C)\C)(\C=C\C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)/C,1,0,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/C=C/C=C(C)\C=C\C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1
