,Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,cano_smiles
918,guanine,-0.67000002,1,151.129,3,2,0,100.45,-3.5829998999999995,O=C1NC(N)=Nc2[nH]cnc12,Nc1nc2[nH]cnc2c(=O)[nH]1
919,Methyl acetate,-0.41600001,1,74.079002,0,0,0,26.299999,0.46000001,O=C(OC)C,COC(C)=O
920,Stanolone,-3.8819999999999997,1,290.44698999999997,1,4,0,37.299999,-4.743,O=C1CC2C(C)(C3C(C4C(C)(C(O)CC4)CC3)CC2)CC1,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O
921,1-Hexene-3-ol,-1.199,1,100.161,1,0,3,20.23,-0.58999997,OC(C=C)CCC,C=CC(O)CCC
922,norbormide,-4.2379999,1,511.58099000000004,2,7,5,92.18,-3.931,O=C1NC(=O)C2C1C1/C(=C(/c3ncccc3)\c3ccccc3)/C2C=C1C(O)(c1ncccc1)c1ccccc1,O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(/C3=C(/c3ccccc3)c3ccccn3)C12
923,Dibutyl ether ,-2.135,1,130.231,0,0,6,9.2299995,-1.85,O(CCCC)CCCC,CCCCOCCCC
924,1-Dodecanol,-3.523,1,186.33900000000003,1,0,10,20.23,-4.8000002,OCCCCCCCCCCCC,CCCCCCCCCCCCO
925,RTI 6,-3.335,1,313.36099,2,3,4,81.589996,-3.3599998999999996,O=C1Nc2c(N(CC)c3ncccc13)nc(N(CCO)C)cc2,CCN1c2nc(N(C)CCO)ccc2NC(=O)c2cccnc21
926,2-Methyl-2-pentanol,-1.308,1,102.177,1,0,2,20.23,-0.49000001,OC(CCC)(C)C,CCCC(C)(C)O
927,Flucytosine,-0.132,1,129.09399,2,1,0,71.769997,-0.972,FC=1C(N)=NC(=O)NC=1,Nc1nc(=O)[nH]cc1F
928,stadacaine,-5.1279997999999996,1,293.40701,0,1,9,38.77,-3.8399998999999996,O=C(OCC)c1c(N(CC)CC)cc(OCCCC)cc1,CCCCOc1ccc(C(=O)OCC)c(N(CC)CC)c1
929,2-Methyl-2-heptanol,-2.017,1,130.231,1,0,4,20.23,-1.72,OC(CCCCC)(C)C,CCCCCC(C)(C)O
930,Hexamethylbenzene,-4.3610001,1,162.276,0,1,0,0.0,-5.23,Cc1c(C)c(C)c(C)c(C)c1C,Cc1c(C)c(C)c(C)c(C)c1C
931,Thymol,-3.1289999,1,150.22099,1,1,1,20.23,-2.22,Oc1c(C(C)C)ccc(C)c1,Cc1ccc(C(C)C)c(O)c1
932,Pteridine,-0.90600002,2,132.12601,0,2,0,51.560001,0.02,n1c2nccnc2cnc1,c1cnc2ncncc2n1
933,Parathion,-3.9489998999999996,1,291.26501,0,1,7,70.83000200000001,-4.6599998,S=P(OCC)(OCC)Oc1ccc([N+](=O)[O-])cc1,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1
934,Methane,-0.63599998,0,16.042999,0,0,0,0.0,-0.89999998,C,C
935,indoline,-2.1949999,2,119.167,1,2,0,12.03,-1.04,N1c2c(cccc2)CC1,c1ccc2c(c1)CCN2
936,1-Nitronapthalene,-3.4139999999999997,1,173.17101,0,2,1,43.139998999999996,-3.54,O=[N+]([O-])c1c2c(ccc1)cccc2,O=[N+]([O-])c1cccc2ccccc12
937,3-Methyl-2-pentanone,-1.266,1,100.161,0,0,2,17.07,-0.67000002,O=C(C(CC)C)C,CCC(C)C(C)=O
938,isoguanine,-1.74,1,151.129,3,2,0,100.71,-3.4010000000000002,Oc1nc(N)c2[nH]cnc2n1,Nc1nc(O)nc2nc[nH]c12
939,bromadiolone,-7.876999900000001,1,527.414,2,5,6,70.66999799999999,-4.4450002,Brc1ccc(-c2ccc(C(O)CC(c3ccccc3)C=3C(=O)Oc4c(C=3O)cccc4)cc2)cc1,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1
940,Nitromethane,-0.041999999,1,61.040001000000004,0,0,0,43.139998999999996,0.25999999,O=[N+]([O-])C,C[N+](=O)[O-]
941,Triallate,-4.5780001,1,304.67001,0,0,4,20.309998999999998,-4.880000099999999,Cl/C(/Cl)=C(/Cl)\CSC(=O)N(C(C)C)C(C)C,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C
942,"1,5-Hexadiene ",-2.112,1,82.146004,0,0,3,0.0,-2.6800001,C(=C)CCC=C,C=CCCC=C
943,Indole,-2.654,2,117.15100000000001,1,2,0,15.79,-1.52,[nH]1c2c(cc1)cccc2,c1ccc2[nH]ccc2c1
944,Androstenedione,-3.3929998999999995,1,286.41501,0,4,0,34.139998999999996,-3.6900001000000002,O=C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O
945,1-Hexene,-2.3640001,1,84.162003,0,0,3,0.0,-3.23,C(=C)CCCC,C=CCCCC
946,Xipamide,-3.642,1,354.815,3,2,3,109.49,-3.79,Clc1c(S(=O)(=O)N)cc(C(=O)Nc2c(C)cccc2C)c(O)c1,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
947,Ethylcyclohexane,-3.2449999,1,112.21600000000001,0,1,1,0.0,-4.25,C(C)C1CCCCC1,CCC1CCCCC1
948,2-Nonanone,-2.263,1,142.24200000000002,0,0,6,17.07,-2.5799999,O=C(CCCCCCC)C,CCCCCCCC(C)=O
949,Mebendazole,-4.118,1,295.298,2,3,3,84.08000200000001,-3.8800001,O=C(OC)Nc1[nH]c2c(n1)ccc(C(=O)c1ccccc1)c2,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
950,Chloropham,-3.5439998999999998,1,213.66400000000002,1,1,2,38.330002,-3.3800001,Clc1cc(NC(=O)OC(C)C)ccc1,CC(C)OC(=O)Nc1cccc(Cl)c1
951,RTI 12,-3.4460001000000005,1,288.73801000000003,0,3,1,49.330002,-4.1139998,Clc1nc2N(CC)c3ncccc3C(=O)N(C)c2cc1,CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21
952,Carbaryl,-3.0869999,1,201.22501,1,2,1,38.330002,-3.2239999999999998,O=C(Oc1c2c(ccc1)cccc2)NC,CNC(=O)Oc1cccc2ccccc12
953,Ethyne,-0.252,1,26.038,0,0,0,0.0,0.28999999,C#C,C#C
954,"3,5-Dimethylpyridine",-2.0980000000000003,1,107.156,0,1,0,12.89,0.38,Cc1cc(C)cnc1,Cc1cncc(C)c1
955,"1,4-Cyclohexadiene",-1.8419999999999999,2,80.129997,0,1,0,0.0,-2.0599998999999998,C1=CCC=CC1,C1=CCC=CC1
956,Mecarbam,-3.7379998999999997,1,329.38,0,0,8,65.07,-2.5179999,S=P(SCC(=O)N(C(=O)OCC)C)(OCC)OCC,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC
957,1-Phenylethanol,-1.919,1,122.167,1,1,1,20.23,-0.92000002,OC(C)c1ccccc1,CC(O)c1ccccc1
958,"1,2-Dichloropropane",-1.794,1,112.98700000000001,0,0,1,0.0,-1.6,ClC(CCl)C,CC(Cl)CCl
959,2-Ethyl-2-hexanal,-2.0810001000000002,1,126.199,0,0,4,17.07,-2.46,O=C/C(=C/CCC)/CC,CCC/C=C(/C=O)CC
960,Disulfoton,-3.9749999,1,274.41299,0,0,9,18.459999,-4.23,S=P(SCCSCC)(OCC)OCC,CCOP(=S)(OCC)SCCSCC
961,methyltestosterone acetate,-4.8629999,1,344.495,0,4,1,43.369999,-5.2839999,O=C(OC1(C)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C,CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
962,"2,4,6-PCB",-5.6040000999999995,1,257.547,0,2,1,0.0,-6.1399999,Clc1c(c(Cl)ccc1)-c1ccc(Cl)cc1,Clc1ccc(-c2c(Cl)cccc2Cl)cc1
963,difluron,-4.691999900000001,1,310.68701,2,2,2,58.200001,-6.02,Clc1ccc(NC(=O)NC(=O)c2c(F)cccc2F)cc1,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
964,Triclosan,-5.645,1,289.54501,1,2,2,29.459999,-4.46,Clc1c(Oc2c(O)cc(Cl)cc2)ccc(Cl)c1,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
965,diisooctyl phthalate,-7.1170000999999985,1,390.564,0,1,14,52.599998,-6.637000099999999,O=C(OCCCCCC(C)C)c1c(C(=O)OCCCCCC(C)C)cccc1,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
966,Corticosterone,-3.4539999999999997,1,346.46701,2,4,2,74.599998,-3.24,O=C(CO)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12
967,"1,3,5-Trimethylbenzene ",-3.375,1,120.195,0,1,0,0.0,-3.4000001,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1
968,dioctyl phthalate,-7.147999799999999,1,390.564,0,1,16,52.599998,-5.1149998,O=C(OCCCCCCCC)c1c(C(=O)OCCCCCCCC)cccc1,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
969,1-Pentadecanol,-4.586,1,228.42,1,0,13,20.23,-6.3499999,OCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCO
970,"2,2',6,6'-PCB",-5.915,1,291.992,0,2,1,0.0,-7.389999900000001,Clc1c(-c2c(Cl)cccc2Cl)c(Cl)ccc1,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl
971,"5,5-Dimethylbarbituric acid",-0.55599999,1,156.14101000000002,2,1,0,75.269997,-1.742,O=C1C(C)(C)C(=O)NC(=O)N1,CC1(C)C(=O)NC(=O)NC1=O
972,2-Iodopropane,-2.4860001,1,169.993,0,0,0,0.0,-2.0899999,IC(C)C,CC(C)I
973,"1,2-Dinitrobenzene",-2.2809999,1,168.108,0,1,2,86.279999,-3.0999999,O=[N+]([O-])c1c([N+](=O)[O-])cccc1,O=[N+]([O-])c1ccccc1[N+](=O)[O-]
974,3-Methyl-2-butanone,-0.912,1,86.134003,0,0,1,17.07,-0.12,O=C(C(C)C)C,CC(=O)C(C)C
975,Hexadecane,-6.1589999,1,226.44799999999998,0,0,13,0.0,-8.3999996,C(CCCCCCCC)CCCCCCC,CCCCCCCCCCCCCCCC
977,Tricyclazole,-2.8680000000000003,1,189.243,0,3,0,30.190001000000002,-2.0699999,Cc1c2-n3c(Sc2ccc1)nnc3,Cc1cccc2sc3nncn3c12
978,2-Octanone,-1.909,1,128.215,0,0,5,17.07,-2.05,O=C(CCCCCC)C,CCCCCCC(C)=O
979,Methyl nonanoate,-2.9619999,1,172.26801,0,0,7,26.299999,-3.3800001,O=C(OC)CCCCCCCC,CCCCCCCCC(=O)OC
980,"1,4-Difluorobenzene",-2.6359999,1,114.094,0,1,0,0.0,-1.97,Fc1ccc(F)cc1,Fc1ccc(F)cc1
981,Thalidomide,-1.944,1,258.233,1,3,1,83.550003,-2.6760001,O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
982,Trifluralin,-5.204999900000001,1,335.28201,0,1,7,89.519997,-5.6799998,FC(F)(F)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
983,Ethanol,0.02,1,46.068999999999996,1,0,0,20.23,1.1,OCC,CCO
984,Cyclopentyl-5-spirobarbituric acid,-0.96600002,1,182.179,2,2,0,75.269997,-2.349,O=C1C2(C(=O)NC(=O)N1)CCCC2,O=C1NC(=O)C2(CCCC2)C(=O)N1
985,Carbetamide,-2.29,1,236.271,2,1,4,67.43,-1.83,O=C(OC(C(=O)NCC)C)Nc1ccccc1,CCNC(=O)C(C)OC(=O)Nc1ccccc1
986,phenothrin,-6.763,1,350.45801,0,3,6,35.529999,-5.2399998,O=C(OCc1cc(Oc2ccccc2)ccc1)C1C(C)(C)C1/C=C(\C)/C,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
987,Cycluron,-2.6289999,1,198.31,1,1,1,32.34,-2.2179999,O=C(N(C)C)NC1CCCCCCC1,CN(C)C(=O)NC1CCCCCCC1
988,Mirex,-6.1550002,1,545.54602,0,6,0,0.0,-6.8000002,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
989,1-Bromooctane,-3.721,1,193.12801000000002,0,0,6,0.0,-5.0599999,BrCCCCCCCC,CCCCCCCCBr
990,Benomyl,-2.9019999999999997,1,290.323,2,2,4,85.25,-4.882999900000001,O=C(OC)Nc1n(C(=O)NCCCC)c2c(n1)cccc2,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
991,aminopyrine,-2.1289999,1,231.299,0,2,2,30.17,-0.36399999,O=C1N(N(C)C(C)=C1N(C)C)c1ccccc1,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
992,3-Pentanol,-0.97000003,1,88.150002,1,0,2,20.23,-0.23999999,OC(CC)CC,CCC(O)CC
993,p-Nitrotoluene,-2.6400001,1,137.138,0,1,1,43.139998999999996,-2.49,O=[N+]([O-])c1ccc(C)cc1,Cc1ccc([N+](=O)[O-])cc1
994,4-Methylpentanol,-1.381,1,102.177,1,0,3,20.23,-1.14,OCCCC(C)C,CC(C)CCCO
995,Norethisterone,-2.6689998999999998,1,314.42499,2,4,0,57.529999,-4.5700002,O=C1C=C2C(O)(C3C(C4C(C)(C(O)(C#C)CC4)CC3)CC2)CC1,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C
996,bromopropylate,-5.8330002,1,428.12,1,2,4,46.529999,-4.9299998,Brc1ccc(C(O)(C(=O)OC(C)C)c2ccc(Br)cc2)cc1,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1
997,Pyrazon,-2.6029999,1,221.64700000000002,1,2,1,60.91,-2.878,ClC=1C(=O)N(c2ccccc2)N=CC=1N,Nc1cnn(-c2ccccc2)c(=O)c1Cl
998,2-Methylbutan-2-ol,-0.9540000000000001,1,88.150002,1,0,1,20.23,0.15000001,OC(CC)(C)C,CCC(C)(C)O
999,p-Cresol,-2.313,1,108.14,1,1,0,20.23,-0.73000002,Oc1ccc(C)cc1,Cc1ccc(O)cc1
1000,Ethyl formate,-0.40200001,1,74.079002,0,0,2,26.299999,0.15000001,O=COCC,CCOC=O
1001,"N,N-Dimethylaniline",-2.5420001,1,121.18299999999999,0,1,1,3.24,-1.92,N(C)(C)c1ccccc1,CN(C)c1ccccc1
1002,Decalin,-3.7149998999999996,2,138.254,0,2,0,0.0,-5.1900001,C12C(CCCC1)CCCC2,C1CCC2CCCCC2C1
1003,Butanethiol ,-1.676,1,90.191002,1,0,2,0.0,-2.1800001,SCCCC,CCCCS
1004,Benzo(e)pyrene,-6.007000000000001,2,252.31599,0,5,0,0.0,-7.8000002,c12c3c4c5c(c1cccc2ccc3ccc4)cccc5,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31
1005,Tetrachloroethylene,-3.063,1,165.834,0,0,0,0.0,-2.54,ClC(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)Cl
1006,3-Pentanone,-0.912,1,86.134003,0,0,2,17.07,-0.28,O=C(CC)CC,CCC(=O)CC
1007,Acrylonitrile,-0.354,1,53.063999,0,0,0,23.790001,0.15000001,N#CC=C,C=CC#N
1008,Flumethasone,-3.5389999999999997,1,410.457,3,4,2,94.83000200000001,-5.6129999,FC12C3(C)C(C(F)CC1C1C(C)(C(O)(C(=O)CO)C(C)C1)CC2O)=CC(=O)C=C3,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
1009,2-Hexanone,-1.2,1,100.161,0,0,3,17.07,-0.80000001,O=C(CCCC)C,CCCCC(C)=O
1010,Terbumeton,-3.5050001,1,225.29601,2,1,4,71.959999,-3.2390001,O(C)c1nc(NC(C)(C)C)nc(NCC)n1,CCNc1nc(NC(C)(C)C)nc(OC)n1
1011,3-Methylheptane,-3.3080001000000006,1,114.23200000000001,0,0,4,0.0,-5.1599998,C(CCCC)(CC)C,CCCCC(C)CC
1012,"1,2-Dibromoethane",-2.102,1,187.862,0,0,1,0.0,-1.6799998999999999,BrCCBr,BrCCBr
1013,Isoprocarb,-2.734,1,193.24599999999998,1,1,2,38.330002,-2.8629999,O=C(Oc1c(C(C)C)cccc1)NC,CNC(=O)Oc1ccccc1C(C)C
1014,Niridazole,-1.9480000000000002,1,214.20598999999999,1,2,2,88.370003,-3.22,O=[N+]([O-])c1sc(N2C(=O)NCC2)nc1,O=C1NCCN1c1ncc([N+](=O)[O-])s1
1015,Benzo(a)fluorene,-5.1890000999999994,2,216.283,0,4,0,0.0,-6.679999799999999,c12c(ccc3-c4c(cccc4)Cc13)cccc2,c1ccc2c(c1)Cc1c-2ccc2ccccc12
1016,2-Chloroanisole,-2.9119999,1,142.58501,0,1,1,9.2299995,-2.46,Clc1c(OC)cccc1,COc1ccccc1Cl
1017,Bromophos,-5.6040000999999995,1,366.0,0,1,4,27.690001000000002,-6.0900002,Brc1c(Cl)cc(OP(=S)(OC)OC)c(Cl)c1,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl
1018,Quinonamid,-3.9879998999999997,1,332.57001,1,2,3,63.240002000000004,-5.0300002,ClC(Cl)CC(=O)NC1=C(Cl)C(=O)c2c(C1=O)cccc2,O=C(CC(Cl)Cl)NC1=C(Cl)C(=O)c2ccccc2C1=O
1020,Methyl acrylate,-0.87800002,1,86.089996,0,0,1,26.299999,-0.22,O=C(OC)C=C,C=CC(=O)OC
1021,Chloroxuron,-4.4770002,1,290.75,1,2,3,41.57,-4.8899999,Clc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1
1022,Azobenzene,-4.0339998999999995,2,182.226,0,2,2,24.719998999999998,-4.4499998,N(=Nc1ccccc1)c1ccccc1,c1ccc(N=Nc2ccccc2)cc1
1023,4-Isopropyltoluene,-3.6170001000000003,1,134.222,0,1,1,0.0,-3.77,C(C)(C)c1ccc(C)cc1,Cc1ccc(C(C)C)cc1
1024,"2,6-Dichlorophenol",-3.0120001,1,163.00301000000002,1,1,0,20.23,-1.79,Clc1c(O)c(Cl)ccc1,Oc1c(Cl)cccc1Cl
1025,Sucrose,0.31,1,342.29699999999997,8,2,5,189.53,0.79000002,O(C1(CO)C(O)C(O)C(CO)O1)C1C(O)C(O)C(O)C(CO)O1,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
1026,d-inositol,-0.88700002,1,180.15601,6,1,0,121.38,0.34999999,OC1C(O)C(O)C(O)C(O)C1O,OC1C(O)C(O)C(O)C(O)C1O
1027,Dyphylline,-0.847,1,254.24599999999998,2,2,3,102.28,-0.17,O=C1N(C)C(=O)c2n(CC(O)CO)cnc2N1C,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
1028,Chloramphenicol,-2.6129999,1,323.13199,3,1,6,112.7,-2.1110001,ClC(Cl)C(=O)NC(C(O)c1ccc([N+](=O)[O-])cc1)CO,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
1029,3-Ethyl-3-pentanol,-1.663,1,116.204,1,0,3,20.23,-0.85000002,OC(CC)(CC)CC,CCC(O)(CC)CC
1030,Epitostanol,-4.545000099999999,1,306.51501,1,5,0,20.23,-5.4099998,OC1C2(C)C(C3C(C4(C)C(CC5SC5C4)CC3)CC2)CC1,CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O
1031,"1,2-Dibromobenzene",-4.171999899999999,1,235.90601,0,1,0,0.0,-3.5,Brc1c(Br)cccc1,Brc1ccccc1Br
1032,"2,4,6-Trichlorophenol",-3.648,1,197.44799999999998,1,1,0,20.23,-2.3399999,Clc1c(O)c(Cl)cc(Cl)c1,Oc1c(Cl)cc(Cl)cc1Cl
1033,oryzalin,-3.7839998999999995,1,346.36499,1,1,8,149.67999,-5.1599998,S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-]
1034,RTI 20,-3.6630001000000005,1,255.29201,0,3,2,20.309998999999998,-4.7989998,FCCN1C(=O)c2c(cccc2)Cc2c1cccc2,O=C1c2ccccc2Cc2ccccc2N1CCF
1035,"2,4-Dimethyl-3-pentanone",-1.7519999999999998,1,114.18799999999999,0,0,2,17.07,-1.3,O=C(C(C)C)C(C)C,CC(C)C(=O)C(C)C
1036,5-(3-Methyl-2-butenyl)-5-isoPrbarbital,-2.4649999,1,238.287,2,1,3,75.269997,-2.5929999,O=C1C(C(C)C)(C/C=C(\C)/C)C(=O)NC(=O)N1,CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O
1037,gentisin,-1.2920001,1,262.26099,2,3,1,75.989998,-2.9430001,O(C)C=1C=C(O)C2C(=O)C3C=C(O)C=CC3OC2C=1,COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1
1038,Caffeine,-1.4980000000000002,1,194.19400000000002,0,2,0,61.82,-0.87599999,O=C1N(C)C(=O)c2n(C)cnc2N1C,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1039,Spironolactone,-3.842,1,416.58301,0,5,1,60.439999,-4.1729999,S(C(=O)C)C1C2C3C(C)(C4(OC(=O)CC4)CC3)CCC2C2(C)C(=CC(=O)CC2)C1,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12
1040,"3,4-Dimethylphenol",-2.6210001,1,122.167,1,1,0,20.23,-1.38,Oc1cc(C)c(C)cc1,Cc1ccc(O)cc1C
1041,Diphenyl ether ,-4.2540002,2,170.21099999999998,0,2,2,9.2299995,-3.96,O(c1ccccc1)c1ccccc1,c1ccc(Oc2ccccc2)cc1
1042,"2,2',4,4',5,5'-PCB",-7.3429999000000015,1,360.88199,0,2,1,0.0,-8.5600004,Clc1c(Cl)cc(c(Cl)c1)-c1c(Cl)cc(Cl)c(Cl)c1,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
1043,nicotinamide,-0.96399999,1,122.12700000000001,1,1,1,55.98,0.61000001,O=C(N)c1cnccc1,NC(=O)c1cccnc1
1044,Thiophenol ,-2.7579999,1,110.181,1,1,0,0.0,-2.1199999,Sc1ccccc1,Sc1ccccc1
1045,XMC,-2.688,1,179.21899,1,1,1,38.330002,-2.5810001000000002,O=C(Oc1cc(C)cc(C)c1)NC,CNC(=O)Oc1cc(C)cc(C)c1
1046,Chlordane,-6.039,1,409.78201,0,3,0,0.0,-6.860000099999999,ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2C(Cl)C(Cl)C1,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl
1047,Dimethyldisulfide,-1.524,1,94.204002,0,0,1,0.0,-1.4400001,S(SC)C,CSSC
1048,Benzamide,-1.501,1,121.139,1,1,1,43.09,-0.95999998,O=C(N)c1ccccc1,NC(=O)c1ccccc1
1049,o-Chlorobromobenzene,-3.8399998999999996,1,191.455,0,1,0,0.0,-3.1900001000000002,Brc1c(Cl)cccc1,Clc1ccccc1Br
1050,Monotropitoside,-1.493,1,446.405,6,3,6,184.60001,-0.74199998,O=C(OC)c1c(OC2C(O)C(O)C(O)C(COC3C(O)C(O)C(O)CO3)O2)cccc1,COC(=O)c1ccccc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O
1051,3-Heptanol ,-1.6780000000000002,1,116.204,1,0,4,20.23,-1.47,OC(CCCC)CC,CCCCC(O)CC
1052,RTI 15,-3.891,1,268.32001,1,3,1,58.119999,-4.5539999,O=C1Nc2c(C)cc(C)nc2N(CC)c2ncccc12,CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21
1053,"3,5-Dichlorophenol",-3.428,1,163.00301000000002,1,1,0,20.23,-1.34,Clc1cc(Cl)cc(O)c1,Oc1cc(Cl)cc(Cl)c1
1054,1-Methylphenanthrene,-4.869999900000001,1,192.261,0,3,0,0.0,-5.8499999,Cc1c2c(c3c(cc2)cccc3)ccc1,Cc1cccc2c1ccc1ccccc12
1055,2-Ethyl-1-hexanol,-2.089,1,130.231,1,0,5,20.23,-2.1099999,OCC(CCCC)CC,CCCCC(CC)CO
1056,Diallate,-3.8269998999999997,1,270.22501,0,0,4,20.309998999999998,-4.2859998,Cl/C(=C/Cl)/CSC(=O)N(C(C)C)C(C)C,CC(C)N(C(=O)SC/C(Cl)=C\Cl)C(C)C
1057,Toluene ,-2.7130001,1,92.140999,0,1,0,0.0,-2.21,Cc1ccccc1,Cc1ccccc1
1058,Nitrapyrin,-3.8329998999999995,1,230.90900000000002,0,1,0,12.89,-3.76,ClC(Cl)(Cl)c1nc(Cl)ccc1,Clc1cccc(C(Cl)(Cl)Cl)n1
1059,Cycloheptene,-2.5989999999999998,2,96.172997,0,1,0,0.0,-3.1800001,C1=CCCCCC1,C1=CCCCCC1
1060,Thiram,-2.444,1,240.44400000000002,0,0,0,6.48,-3.9000001,S(SC(=S)N(C)C)C(=S)N(C)C,CN(C)C(=S)SSC(=S)N(C)C
1061,Griseofulvin,-3.3280001000000006,1,352.76999,0,3,3,71.059998,-3.2460001,Clc1c(OC)cc(OC)c2C(=O)C3(C(OC)=CC(=O)CC3C)Oc12,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
1062,1-Decanol,-2.8139998999999998,1,158.285,1,0,8,20.23,-3.6300001,OCCCCCCCCCC,CCCCCCCCCCO
1063,"3,3-Dimethylpentane",-2.938,1,100.205,0,0,2,0.0,-4.23,C(CC)(CC)(C)C,CCC(C)(C)CC
1064,vamidothion,-1.446,1,287.34299,1,0,8,64.629997,1.1440001,S(P(=O)(OC)OC)CCSC(C(=O)NC)C,CNC(=O)C(C)SCCSP(=O)(OC)OC
1065,"2,3,4,5-Tetrachlorophenol",-4.335,1,231.89301,1,1,0,20.23,-3.1500001,Clc1c(Cl)c(Cl)cc(O)c1Cl,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
1066,Butyraldehyde,-0.74900001,1,72.10700200000001,0,0,2,17.07,-0.0099999998,O=CCCC,CCCC=O
1067,dexamethasone acetate,-3.9330001000000006,1,434.504,2,4,3,100.9,-4.9000001,FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(O)(C(=O)COC(=O)C)C(C)C1)CC2O,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
1068,Butane,-1.9069999,1,58.124001,0,0,1,0.0,-2.5699999,C(CC)C,CCCC
