,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,cano_smiles
3957,1.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX16508,O=C(C)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C([C@@H](C)C3)=CC(=O)CC4)CC2)CC1,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25508,Fc1ccc(C2(C#N)CCC(N3C[C@@H](C)[C@@](C(=O)O)(c4ccccc4)CC3)CC2)cc1,C[C@@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1
3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3576,O=C(O)c1cc(O)c2C(=O)c3c(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)cccc3[C@@H]([C@H]3c4c(c(O)cc(C(=O)O)c4)C(=O)c4c(O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)cccc34)c2c1,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O
3960,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3572,O=C(Oc1c(C(=O)O)cccc1)c1c(O)cccc1,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX7007,O=C(OC(=O)CC)CC,CCC(=O)OC(=O)CC
3963,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,TOX3719,O(CC1(C)Oc2c(C)c(C)c(O)c(C)c2CC1)c1ccc(CC2C(=O)NC(=O)S2)cc1,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3718,C(=C\CN1CCCC1)(\c1ncccc1)/c1ccc(C)cc1,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1
3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3713,O=C(N1CCOCC1)c1cc(OC)c(OC)c(OC)c1,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3712,O(C)c1c(OC)cc(Cc2c(N)nc(N)nc2)cc1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
3967,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3716,O=C1Oc2c(C)c3oc(C)cc3cc2C(C)=C1,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
3968,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4291,S=P(OCC)(OCC)Oc1nc2c(nc1)cccc2,CCOP(=S)(OCC)Oc1cnc2ccccc2n1
3969,,,,,,,,0.0,,0.0,,,TOX4926,S(=O)(=O)(O)c1c(/C=C/c2c(S(=O)(=O)O)cc(N)cc2)ccc(N)c1,Nc1ccc(/C=C/c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1
3970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4921,NC1CCC(CC2CCC(N)CC2)CC1,NC1CCC(CC2CCC(N)CC2)CC1
3971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4923,N#C/C(/N)=C(/N)\C#N,N#C/C(N)=C(/N)C#N
3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4922,NCCCCCCN,NCCCCCCN
3973,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,TOX4299,Clc1ccc([C@H]2[C@H](C)N(C(=O)NC3CCCCC3)C(=O)S2)cc1,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1
3974,0.0,,,,,,1.0,1.0,0.0,1.0,1.0,,TOX166,[Sn](O[Sn](CCCC)(CCCC)CCCC)(CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC
3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX167,ClCC(OC(CCl)C)C,CC(CCl)OC(C)CCl
3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX164,BrCC(CBr)(CO)CO,OCC(CO)(CBr)CBr
3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX160,Cl/C(/C(F)(F)F)=C/C1C(C)(C)C1C(=O)OCc1c(C)c(-c2ccccc2)ccc1,Cc1c(COC(=O)C2C(/C=C(/Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1
3978,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX15341,BrN1C(=O)N(Br)C(C)(C)C1=O,CC1(C)C(=O)N(Br)C(=O)N1Br
3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX168,ClCCOCCCl,ClCCOCCCl
3981,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17272,Nc1c2c(nc3c1CCCC3)cccc2,Nc1c2c(nc3ccccc13)CCCC2
3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5570,O=C(NC)c1ccccc1,CNC(=O)c1ccccc1
3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX8013,O=[N+]([O-])c1cc2C(=O)N(C)C(=O)c2cc1,CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O
3984,0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,TOX7479,Oc1c(-n2nc3c(n2)cccc3)cc(C)cc1,Cc1ccc(O)c(-n2nc3ccccc3n2)c1
3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7471,ClCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCl
3986,0.0,,0.0,,,,,,,,1.0,,TOX21502,Oc1c(C(C)(C)C)cc(C(C)(C)C)c(C)c1,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21507,Clc1cc(C)c(OC)cc1,COc1ccc(Cl)cc1C
3988,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX21506,Clc1cc(c(O)cc1)C1CCCC1,Oc1ccc(Cl)cc1C1CCCC1
3989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX288,Clc1cc(C)c(N)cc1,Cc1cc(Cl)ccc1N
3990,,,,,,,,,,0.0,,,TOX31489,O=C1c2c(c(O)ccc2)CCC1,O=C1CCCc2c(O)cccc21
3991,,,,,,,,0.0,,0.0,,,TOX31487,NCC1N(CC)CCC1,CCN1CCCC1CN
3992,,,,,,,,0.0,,0.0,,,TOX31486,O=C(O[C@H]1[C@H](OC(=O)C)CC2C1(C)CCC1c3c(cc(OC(=O)c4ccccc4)cc3)CCC21)C,CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O
3993,,,,,,,,,,0.0,,,TOX31485,Oc1c2c([nH]cc2)ccc1,Oc1cccc2[nH]ccc12
3994,,,,,,,,,,0.0,,,TOX31484,FC(F)(F)c1c2nccc(Nc3c(C(=O)OCC(O)CO)cccc3)c2ccc1,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
3995,,,,,,,,0.0,,0.0,,,TOX31483,Clc1nc(N)c2c(n1)cc(OC)c(OC)c2,COc1cc2nc(Cl)nc(N)c2cc1OC
3996,,,,,,,,0.0,,0.0,,,TOX31482,O=C(O)c1c(NCCc2ccccc2)cccc1,O=C(O)c1ccccc1NCCc1ccccc1
3997,,,,,,,,0.0,,0.0,,,TOX31481,O=C(C)c1sc2c(c1)cccc2,CC(=O)c1cc2ccccc2s1
3998,,,,,,,,0.0,,0.0,,,TOX31480,Clc1ccc(S(=O)(=O)NC(=O)N)cc1,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1
3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5523,O=C1C(O)=C(C)OC=C1,Cc1occc(=O)c1O
4000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX8040,N(C(CC)CC)c1cc(C)c(C)cc1,CCC(CC)Nc1ccc(C)c(C)c1
4001,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5527,O=C(O[C@@]1(C(=O)C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C([C@@H](C)C3)=CC(=O)CC4)CC2)CC1)C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2973,Fc1ccc(C(=O)CCCN2CC=C(N3C(=O)Nc4c3cccc4)CC2)cc1,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6872,O=C=NCCCC,CCCCN=C=O
4004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6879,N1CCCCCC1,C1CCCNCC1
4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6878,S(CCO)CCO,OCCSCCO
4007,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX22369,O=C([O-])c1c(C=2c3c(OC=4C=2C=C/C(=[N+](\CC)/CC)/C=4)cc(N(CC)CC)cc3)cccc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1
4008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX22360,O=[N+]([O-])c1ccc(NC(=O)NCc2cnccc2)cc1,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1
4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22364,Clc1c(C(=O)O)c2ncc(C)cc2cc1,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1
4010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22365,O(CC)c1cc2C(C)CC(C)(C)Nc2cc1,CCOc1ccc2c(c1)C(C)CC(C)(C)N2
4011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3150,Ic1c(NC(=O)C)c(I)c(CNC(=O)C)c(I)c1C(=O)O,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
4012,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,TOX20290,Brc1c(Cl)cc(NC(=O)N(OC)C)cc1,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX3153,Ic1c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)c(I)cc(I)c1C(=O)O,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
4014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20296,Clc1c(C(=O)O)c(Cl)ccc1Cl,O=C(O)c1c(Cl)ccc(Cl)c1Cl
4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1526,ClC(C(=O)O)CC(=O)O,O=C(O)CC(Cl)C(=O)O
4016,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX1524,ClCC#N,N#CCCl
4017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX17478,Cc1c2-n3c(Sc2ccc1)nnc3,Cc1cccc2sc3nncn3c12
4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX10317,O=C(C)c1c(C)oc(C)c1,CC(=O)c1cc(C)oc1C
4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4738,O=C(OC1C(C)=CCC(C(=C)C)C1)C,C=C(C)C1CC=C(C)C(OC(C)=O)C1
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4739,C=C1[C@@H]2[C@H](C(C)(C)C2)CCC(C)=CCC1,C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C
4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4733,O=C(OCC(COC(=O)N)(CCC)C)NC(C)C,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
4022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4736,OC1C(C)=CCC(C(=C)C)C1,C=C(C)C1CC=C(C)C(O)C1
4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7270,OCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCO
4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3966,ClC(CC)C,CCC(C)Cl
4026,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1740,OCCCC,CCCCO
4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX759,O=C1C=C(C)CC(C)(C)C1,CC1=CC(=O)CC(C)(C)C1
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4512,FC(F)(F)c1cc(N)ccc1,Nc1cccc(C(F)(F)F)c1
4029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX755,O=C(NN)c1ccncc1,NNC(=O)c1ccncc1
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX757,O=C(O)c1ccncc1,O=C(O)c1ccncc1
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX756,O=C(N)c1ccncc1,NC(=O)c1ccncc1
4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX750,O=NOCC(C)C,CC(C)CON=O
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX753,O(C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O
4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX752,ClC(OC(F)F)C(F)(F)F,FC(F)OC(Cl)C(F)(F)F
4035,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX24593,C([n+]1c2c(ccc1)cccc2)c1ccccc1,c1ccc(C[n+]2cccc3ccccc32)cc1
4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24591,O=C1N(CCCC)C(=O)c2c1cccc2,CCCCN1C(=O)c2ccccc2C1=O
4037,0.0,,0.0,0.0,,,,,0.0,,,,TOX24590,Brc1c(O)c(Br)cc2C3(OC(=O)c4c3cccc4)c3c(c(Br)c(O)c(Br)c3)Oc12,O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br
4038,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX24597,P(=O)(C(=O)c1c(C)cc(C)cc1C)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,TOX24595,Clc1ccc(/C=C/C(=O)C(C)(C)C)cc1,CC(C)(C)C(=O)/C=C/c1ccc(Cl)cc1
4040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24599,O(CCC#N)CCCCCCCC,CCCCCCCCOCCC#N
4041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX17044,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccc(O)cc1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
4042,0.0,0.0,0.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,TOX27866,Oc1c(C)cc(C(C)(C)c2cc(C)c(O)cc2)cc1,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O
4043,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX27867,Oc1ccc(C(C)c2ccc(O)cc2)cc1,CC(c1ccc(O)cc1)c1ccc(O)cc1
4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6275,N#CCCCC,CCCCC#N
4045,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX27862,O=C(c1c(OC)cc(OC)cc1)c1cc(O)ccc1,COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1
4046,0.0,0.0,1.0,,1.0,1.0,0.0,,1.0,0.0,1.0,,TOX27863,O=C(OCCCCC)c1ccc(O)cc1,CCCCCOC(=O)c1ccc(O)cc1
4048,0.0,0.0,0.0,,1.0,1.0,,,0.0,,1.0,,TOX27861,O=C(OCCCCCCCCC)c1ccc(O)cc1,CCCCCCCCCOC(=O)c1ccc(O)cc1
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX6279,O=C1/C(=C\2/C(=O)c3c(N/2)cccc3)/Nc2c1cccc2,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21
4050,0.0,,,1.0,,,,1.0,0.0,1.0,1.0,,TOX27869,Oc1ccc(C2(c3ccc(O)cc3)C3C4C(C(C2)C3)CCC4)cc1,Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1
4051,0.0,,,,,1.0,,,1.0,,,,TOX5065,O([C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)C[C@]3(C)[C@@H]4[C@H]([C@@H]5[C@H](O)[C@@H]6O[C@]7([C@@H](C)[C@@H]6[C@@]5(C)CC4)OC[C@H](C)CC7)CC[C@H]3C2)O[C@@H]1CO)[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@H](O)[C@@H](CO)O2)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)CO2)[C@H](O)[C@@H](CO)O1,C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C
4052,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5064,Fc1c(N)ccc(F)c1,Nc1ccc(F)cc1F
4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5063,O=C(N(C)C)CCCC,CCCCC(=O)N(C)C
4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4145,O=C1N(C)C(N(C)C)=NC(=O)N1C1CCCCC1,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C
4055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5068,O=C(OCCCCCC)c1c(C(=O)OCCCCCC)cccc1,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX3385,O(C)c1c(OC)ccc2[C@@H]([C@@H]3N(C)CCc4c3c(OC)c3OCOc3c4)OC(=O)c12,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
4057,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX3386,O=C(O[C@H]1[C@@H](O)[C@H](Oc2c(C)c3OC(=O)C(NC(=O)c4cc(C/C=C(\C)/C)c(O)cc4)C(=O)c3cc2)OC(C)(C)[C@@H]1OC)N,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(c2C)OC(=O)C(NC(=O)c2ccc(O)c(CC=C(C)C)c2)C3=O)OC1(C)C
4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX3387,OC(C(NC(CCc1ccccc1)C)C)c1ccc(O)cc1,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
4059,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX3380,O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
4060,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX570,O=C1[C@@H]([C@H](O)CO)OC(=O)C1O,O=C1O[C@H]([C@H](O)CO)C(=O)C1O
4061,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TOX573,O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX572,Clc1cc2C(c3ccccc3)=NCc3n(-c2cc1)cnn3,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
4063,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3388,CN1CCN(C2=Nc3c(Nc4sc(C)cc24)cccc3)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
4064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX577,S=C(N)c1cc(CC)ncc1,CCc1cc(C(N)=S)ccn1
4065,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,TOX576,Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)cc1,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
4066,0.0,,,1.0,,,,,,,,,TOX2384,O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccc(O)cc2)cc1,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14465,Clc1sc(CN/C(=N\[N+](=O)[O-])/NC)cn1,CN/C(=N/[N+](=O)[O-])NCc1cnc(Cl)s1
4068,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,TOX2381,Oc1ccc([C@H]([C@@H](CC)c2ccc(O)cc2)CC)cc1,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3038,O=C(OCC(COC(=O)C)CCn1c2nc(N)ncc2nc1)C,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3039,S(=O)(=O)(/N=C(\N)/CCSCc1nc(/N=C(\N)/N)sc1)N,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1
4071,,,,,,,,,,1.0,,,TOX3036,O=C(OCC)/C=C(\C=C\C=C(/C=C/c1c(C)c(C)c(OC)cc1C)\C)/C,CCOC(=O)/C=C(C)\C=C\C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4072,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX3037,O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(=O)CC4)CC3)CC2=C)C=C1,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
