,CMPD_CHEMBLID,exp,smiles,cano_smiles
1818,CHEMBL437765,1.1900001,O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)Nc2c(O)c3c(O)c(C)c4O[C@@](C)(C(=O)c4c3c(O)c2)O/C=C/[C@H](OC)[C@H]1C)C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
1819,CHEMBL826,-0.82999998,Fc1c(N2CCNCC2)nc2N(CC)C=C(C(=O)O)C(=O)c2c1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
1820,CHEMBL251290,2.53,O(C)c1cc2nc(N[C@@H]3C[C@@H](NCc4c5c(n(C)c4)cccc5)CC3)cc(C)c2cc1,COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5ccccc45)C3)nc2c1
1821,CHEMBL2334575,2.3900001,Nc1nc(-c2c(C)nc3n2C=CC(C)=C3)ccn1,Cc1ccn2c(-c3ccnc(N)n3)c(C)nc2c1
1822,CHEMBL142653,1.99,O=C1C(O)=CC(=O)c2c(N1)cc(C)c(C)c2,Cc1cc2[nH]c(=O)c(O)cc(=O)c2cc1C
1823,CHEMBL224195,2.0999999,O=C(Nc1ccc(N2CCOCC2)cc1)C=1Nc2c(N3CCN(C)CCC3)cc(OC)cc2C(=O)C=1,COc1cc(N2CCCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1
1824,CHEMBL2325703,2.6500001,S(=O)(=O)(C(C)(C)c1nc(-c2c3c([nH]cc3)ccc2)nc(N2CCOCC2)c1)C,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O
1825,CHEMBL366947,2.48,Brc1c2C(=O)N3[C@H](c4c(C(OC(C)(C)C)=O)ncn4-c2ccc1)CCC3,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2
1826,CHEMBL127907,2.5999999,O(C)c1c(OC)cc2ncnc(Nc3cc(O)ccc3)c2c1,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC
1827,CHEMBL1682945,3.1500001,[SH0](=O)(CCc1c(-c2ccccc2)nc2c(c1C(=O)N[C@@H](CC)c1ccccc1)cccc2)C,CC[C@H](NC(=O)c1c(CCS(C)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
1828,CHEMBL1778645,-0.64999998,Clc1cc(c(OCC(=O)O)cc1)-c1c(C)cc(S(=O)(=O)CC)cc1,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1
1829,CHEMBL2036567,3.05,Fc1c(Nc2oc(C(=O)Nc3ccc(N4CCOCC4)cc3)nn2)cccc1,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2F)o1
1830,CHEMBL2094354,1.72,O=C1C(=O)c2c(-c3c1cc(N)cc3)ccc(N)c2,Nc1ccc2c(c1)C(=O)C(=O)c1cc(N)ccc1-2
1831,CHEMBL1682832,2.5,O=C(OC)N1c2ncc(COc3ccccc3)cc2OCC1,COC(=O)N1CCOc2cc(COc3ccccc3)cnc21
1832,CHEMBL304354,2.26,S(=O)(=O)(NC=1C(=O)N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C(c2ccccc2)=CC=1)c1ccccc1,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(=O)(=O)c2ccccc2)c1=O)C(=O)C(F)(F)F
1833,CHEMBL2048866,1.97,Clc1c(N2C[C@H](N)CCC2)c(/C=C/2\C(=O)NC(=O)S\2)ccc1,N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2/SC(=O)NC2=O)C1
1834,CHEMBL1682949,3.5599998999999998,[SH0](=O)(C)c1c(-c2sccc2)nc2c(c1C(=O)N[C@@H](CC)c1ccccc1)cccc2,CC[C@H](NC(=O)c1c(S(C)=O)c(-c2cccs2)nc2ccccc12)c1ccccc1
1835,CHEMBL1946019,2.79,Fc1ccc(CN2CC/C(=C(/c3c(NC(=O)C)cccc3)\c3ccc(C(=O)N(CC)C)cc3)/CC2)cc1,CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccc2NC(C)=O)cc1
1836,CHEMBL451570,0.50999999,FCC[C@H]1c2[nH]c(-c3nc(N)ncc3)cc2C(=O)NC1,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1
1837,CHEMBL1017,2.21,O=C(O)c1c(-c2ccc(Cn3c(CCC)nc4c(C)cc(-c5n(C)c6c(n5)cccc6)cc34)cc2)cccc1,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
1838,CHEMBL522505,2.26,O(C)c1cc2c([C@@H](O)[C@H]3N4C[C@H](C=C)[C@@H](C3)CC4)ccnc2cc1,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
1839,CHEMBL69023,3.54,Clc1c(N2CCN(C(=O)N3CCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)CC3)CC2)ccnc1,O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1
1840,CHEMBL397688,3.5599998999999998,Clc1sc2[nH]c(C(=O)NC3C(=O)N(CC(CO)CO)c4c(cccc4)C3)cc2c1,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1
1841,CHEMBL539163,3.4000001,S=C1OC(C)(C)c2c(N1)ccc(-c1n(C)c(C#N)cc1)c2,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2
1842,CHEMBL61835,0.83999997,S(=O)(=O)(C)c1[n+]([O-])cc(C(=O)Nc2ccc(F)cc2)cc1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(F)cc2)c[n+]1[O-]
1843,CHEMBL2348176,2.71,Nc1nc(-n2c3c(cc2)cccc3)ccn1,Nc1nccc(-n2ccc3ccccc32)n1
1844,CHEMBL1951902,0.89999998,S(=O)(=O)(C)c1ccc(CC(=O)N(CC)C2CCN(CCC(N3CCC(C(=O)C)CC3)c3ccccc3)CC2)cc1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1
1845,CHEMBL1939737,3.99,Fc1ccc(CN2CCN([C@@H](c3cc(NC(=O)C4CC4)ccc3)c3ccc(C(=O)N(CC)CC)cc3)CC2)cc1,CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1
1846,CHEMBL2172782,0.77999997,S(=O)(=O)(NC(=O)C(C)c1ccc(CC(C)C)cc1)C,CC(C)Cc1ccc(C(C)C(=O)NS(C)(=O)=O)cc1
1847,CHEMBL115125,1.75,O=C(Nc1n[nH]c(C)c1)c1ccccc1,Cc1cc(NC(=O)c2ccccc2)n[nH]1
1848,CHEMBL256668,3.0999999,S(Cc1c(F)c(F)ccc1)c1nc(N[C@@H](CO)C)c2N=CC(=O)Nc2n1,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12
1849,CHEMBL2179278,1.12,Brc1cc(Oc2c(C(=O)O)ccc([C@H](CC(C)(C)C)N3C[C@@H](N4C(=O)NC(=O)C(C)=C4)CCC3)c2)ccc1,Cc1cn([C@H]2CCCN([C@@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O
1850,CHEMBL1730736,3.0,Fc1cc([N+](=O)[O-])c(Oc2c(C(=O)NC(C#C)(C)C)scc2)cc1,C#CC(C)(C)NC(=O)c1sccc1Oc1ccc(F)cc1[N+](=O)[O-]
1851,CHEMBL1327979,2.01,FC(F)(F)C=1n2nc(N)nc2N=C(c2sccc2)C=1,Nc1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1
1852,CHEMBL480,2.7,[SH0](=O)(Cc1c(C)c(OCC(F)(F)F)ccn1)c1[nH]c2c(n1)cccc2,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
1853,CHEMBL2012856,3.26,O=C1N2c3c(C(N)=CC2=NN1)ccc(-c1sccc1)c3,Nc1cc2n[nH]c(=O)n2c2cc(-c3cccs3)ccc12
1854,CHEMBL2030560,2.29,O=C(c1cc2[nH]c(N)nc2cc1)c1ccccc1,Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
1855,CHEMBL888,-1.5,FC1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C(=O)N=C(N)C=C1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
1856,CHEMBL513192,2.2,O=C1C(c2ccc(O)cc2)=CN(C)c2c1c(O)cc(O)c2,Cn1cc(-c2ccc(O)cc2)c(=O)c2c(O)cc(O)cc21
1857,CHEMBL165790,4.0700002,O(C(C)C)c1cc2OC=C(c3ccccc3)C(=O)c2cc1,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
1858,CHEMBL1090090,1.6,Fc1c(-c2c(C(=O)N)ccc(N(C(=O)N)c3c(F)cccc3F)n2)ccc(F)c1,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F
1859,CHEMBL1783281,3.99,O=C(NCCC)c1c(N)c2c(c(-c3c(OC)ccc(C)c3)ccc2)nn1,CCCNC(=O)c1nnc2c(-c3cc(C)ccc3OC)cccc2c1N
1860,CHEMBL264961,1.99,O=C(NC)c1ccc(CN2CCC(c3ccc(C(=O)Nc4c(N)cccc4)cc3)CC2)cc1,CNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1
1861,CHEMBL1934418,1.29,S(=O)(=O)(Nc1n(C2CCSCC2)nc(C)c1C(=O)N[C@H](C(C)(C)C)C)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1
1862,CHEMBL550,-0.37,O=C1[C@@H](CC)[C@@H](Cc2n(C)cnc2)CO1,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
1863,CHEMBL2012861,2.3,O=C1N2c3c(C(N)=CC2=NN1)ccc(-c1[nH]ccc1)c3,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12
1864,CHEMBL205092,1.71,O=C(N1C[C@H](O)CC1)c1c(Cc2c3c([nH]c2)nccc3)sc2N(CC(C)C)C(=O)N(C)C(=O)c12,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21
1865,CHEMBL2048869,1.86,O(CC)c1c(N2C[C@H](N)CCC2)c(/C=C/2\C(=O)NC(=O)S\2)ccc1,CCOc1cccc(/C=C2/SC(=O)NC2=O)c1N1CCC[C@@H](N)C1
1866,CHEMBL2325705,2.4000001,S(=O)(=O)(C)C1(c2nc(-c3c4c([nH]cc4)ccc3)nc(N3CCOCC3)c2)CCOCC1,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1
1867,CHEMBL275043,2.4100001,FC(F)(F)C(=O)C(NC(=O)CN1C(=O)C(NC(=O)OCc2ccncc2)=CC=C1c1ccccc1)C(C)C,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F
1868,CHEMBL1916274,1.6799998999999999,S(=O)(=O)(Nc1n(-c2ccccc2)nc(C)c1C(=O)NC1CCCCC1)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2-c2ccccc2)cc1
1869,CHEMBL1230122,2.76,Fc1c(OC=2C(=O)N(C)c3nc(NC4CCOCC4)ncc3C=2)ccc(F)c1,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21
1870,CHEMBL510349,3.22,O=C1C(c2ccccc2)=Cc2c(O1)cccc2,O=c1oc2ccccc2cc1-c1ccccc1
1871,CHEMBL338579,4.4299998,O=C(NCC12CC3CC(C1)CC(C2)C3)c1c(OC)cccc1,COc1ccccc1C(=O)NCC12CC3CC(CC(C3)C1)C2
1872,CHEMBL1290185,0.23999999,O=C(N1CC2(CCN(Cc3ccccc3)CC2)CCC1)c1nc(C)sc1,Cc1nc(C(=O)N2CCCC3(CCN(Cc4ccccc4)CC3)C2)cs1
1873,CHEMBL443809,2.7,S(=O)(=O)(C)n1c2c(c3c1cccc3)cc(NC(=O)N1CCOCC1)cc2,CS(=O)(=O)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21
1874,CHEMBL2335121,1.1799998999999999,Fc1cc2c(C(=O)O)c(C)c(-c3ccc(-c4c(OCC)cccc4)cc3)nc2cc1,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(C(=O)O)c2C)cc1
1875,CHEMBL51314,2.8299999,O=C(Nc1cc2C(=O)C(=O)c3c(-c2cc1)cccc3)C(C)(C)C,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2
1876,CHEMBL135400,1.1,Clc1cnc(N2C(=O)c3nccnc3C2OC(=O)N2CCN(C)CC2)cc1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
1877,CHEMBL1511829,3.0999999,Nc1ncnc2oc(c(-c3occc3)c12)-c1cocc1,Nc1ncnc2oc(-c3ccoc3)c(-c3ccco3)c12
1878,CHEMBL404687,1.65,Brc1c(Nc2ccccc2)nc(Nc2ccc(C(=O)O)cc2)nc1,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1
1879,CHEMBL274056,1.91,O=C1c2c(O)ccc(O)c2C(=O)C=C1,O=C1C=CC(=O)c2c(O)ccc(O)c21
1880,CHEMBL1507581,0.23999999,S(=O)(=O)(Nc1ncccc1)c1ccc(NC(=O)C)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
1881,CHEMBL258313,3.5599998999999998,Clc1c(OCc2ncccc2)ccc(Nc2ncnc3c2c(O[C@@H](C(=O)N(CCO)C)C)ccc3)c1,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO
1882,CHEMBL13486,1.88,O=C1C(c2cc(O)c(O)cc2)=COc2c1ccc(O)c2,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12
1883,CHEMBL2030393,2.1900001000000002,Brc1cc2c(oc3C(=O)NC([C@H]4NCCC4)=Nc23)cc1,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Br)cc12
1884,CHEMBL2086673,3.3,S(=O)(=O)(C)c1cc(C#N)c(COc2cnc(N3[C@H](C)CN(C(OC(C)(C)C)=O)CC3)nc2)cc1,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2C#N)cn1
1885,CHEMBL572878,3.47,S(c1nc(Nc2n[nH]c(C)c2)cc(N2CCN(C)CC2)n1)c1ccc(NC(=O)C2CC2)cc1,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1
1886,CHEMBL1895117,-0.029999999,S(=O)(=O)(Nc1c(C)nc(C)cn1)c1ccccc1,Cc1cnc(NS(=O)(=O)c2ccccc2)c(C)n1
1887,CHEMBL1779018,2.9000001,Fc1cc(OC)c(-c2cc(CNC(=O)CCC)cnc2)cc1,CCCC(=O)NCc1cncc(-c2ccc(F)cc2OC)c1
1888,CHEMBL113725,0.34999999,FC(F)(F)C(=O)C(NC(=O)CN1C(=O)C(NC(=O)Cc2ccc(C(=O)O)cc2)=CC=C1c1ccccc1)C(C)C,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccc(C(=O)O)cc2)c1=O)C(=O)C(F)(F)F
1889,CHEMBL646,2.3399999,Clc1c(C2=NCc3n(c(C)nn3)-c3c2cc(Cl)cc3)cccc1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
1890,CHEMBL2171999,2.8,O=C(NC1(C#N)CC1)[C@H]1[C@H](C(=O)N2[C@H](C)CN(c3cc4c(C)nn(C)c4cc3)CC2)CCCC1,Cc1nn(C)c2ccc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)cc12
1891,CHEMBL2087865,3.0,Clc1cc2c(Cn3c(-c4n(C)cc(C#N)c4)c4C(=O)N(CCO)C(=O)N(CC5CC5)c4n3)ccnc2cc1,Cn1cc(C#N)cc1-c1c2c(=O)n(CCO)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12
1892,CHEMBL162203,4.099999899999999,Clc1cc2nc(-c3nc(C)ccc3)[nH]c2cc1,Cc1cccc(-c2nc3cc(Cl)ccc3[nH]2)n1
1893,CHEMBL182731,4.0,O=C(N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1)Cc1ccc(C(=O)OC)cc1,COC(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1
1894,CHEMBL2165066,0.66000003,F[C@@H]1[C@H](NCc2nc3NC(=O)COc3cc2)CCN(CCN2C(=O)C=Cc3c2cc(C#N)cc3)C1,N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1
1895,CHEMBL1934421,1.08,S(=O)(=O)(Nc1n(C2CCN(CC(F)(F)F)CC2)nc(C)c1C(=O)N[C@H](C(C)(C)C)C)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(CC(F)(F)F)CC2)cc1
1896,CHEMBL465955,1.03,S(=O)(=O)(N1[C@H](C)CN(CC2(C(=O)N)CC2)CC1)c1ccc(C(O)(C(F)(F)F)C)cc1,C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1
1897,CHEMBL86795,1.9,[nH]1ncc2c1cccc2,c1ccc2[nH]ncc2c1
1898,CHEMBL515854,2.5599998999999998,S(=O)(=O)(CCOC)c1ccc(Nc2nc(-c3n(C(C)C)c(C)nc3)ccn2)cc1,COCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1
1899,CHEMBL82663,2.6099999,S(=O)(=O)(CCNCCc1c2sc(O)nc2c(O)cc1)CCCOCCc1ccccc1,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12
1900,CHEMBL319118,2.9000001,FC(F)(F)Oc1cc(CN[C@@H]2[C@H](c3ccccc3)NCCC2)c(OC)cc1,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1
1901,CHEMBL1650273,3.3099998999999998,Clc1ccc(-c2nc(N)sc2)cc1,Nc1nc(-c2ccc(Cl)cc2)cs1
1902,CHEMBL35,-0.89999998,Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
1903,CHEMBL278172,1.83,O=C(OCC)c1ccc(N)cc1,CCOC(=O)c1ccc(N)cc1
1904,CHEMBL1916271,1.46,S(=O)(=O)(Nc1n(-c2ccccc2)ncc1C(=O)N(CC)C1CCCCC1)c1ccc(-c2ocnc2)cc1,CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1
1905,CHEMBL289832,0.20999999,Clc1c([N+](=O)[O-])c2nc(O)c(O)nc2cc1Cl,O=[N+]([O-])c1c(Cl)c(Cl)cc2nc(O)c(O)nc12
1906,CHEMBL1789274,0.87,O([C@H](CCNC)c1ccccc1)c1c(C#N)ccc(OC)c1,CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1
1907,CHEMBL1688537,2.6199999,O=C(N)c1c(N)c2c(C)c(CC)c(C)nc2s1,CCc1c(C)nc2sc(C(N)=O)c(N)c2c1C
1908,CHEMBL29838,3.6300001,S(CCCCCc1ccccc1)c1ccc(OCC(=O)COc2ccc(C(=O)O)cc2)cc1,O=C(COc1ccc(SCCCCCc2ccccc2)cc1)COc1ccc(C(=O)O)cc1
1909,CHEMBL479446,2.6800001,Fc1c(Nc2c(C(=O)N)cnc3c2cc(NCCN2CCOCC2)c(OC)c3)ccc(F)c1,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCOCC1
1910,CHEMBL234950,3.49,Clc1sc2[nH]c(C(=O)NC3C(=O)N(CCCO)c4c(cccc4)C3)cc2c1,O=C(NC1Cc2ccccc2N(CCCO)C1=O)c1cc2cc(Cl)sc2[nH]1
1911,CHEMBL1082704,2.8399999,Clc1c(Cl)c2[nH]c(C(=O)N[C@H]3[C@H](CCC(=O)O)c4c(cccc4)C3)cc2s1,O=C(O)CC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1
1912,CHEMBL249790,4.1700001,S(CCC(F)(F)F)c1nc(N[C@H]2[C@H](c3cc(F)c(F)cc3)C2)c2nnn([C@H]3[C@H](O)[C@H](O)[C@@H](OCCO)C3)c2n1,OCCO[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O
1913,CHEMBL2088097,2.6800001,Clc1c(Nc2n[nH]c(C)c2)nc(NCc2onc(C)c2)nc1,Cc1cc(CNc2ncc(Cl)c(Nc3cc(C)[nH]n3)n2)on1
1914,CHEMBL107313,1.6900001,O=C(NO)[C@@H]1N=C(c2cc(OC)c(OC)c(CCC)c2)OC1,CCCc1cc(C2=N[C@@H](C(=O)NO)CO2)cc(OC)c1OC
1915,CHEMBL1784357,0.85000002,S(=O)(=O)(CC1(N(O)C=O)CCOCC1)N1CCN(c2ccc(F)cc2)CC1,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCOCC1
1916,CHEMBL415247,2.3900001,O=C(N[C@@H](C(C)C)CN1C[C@H](C)[C@](C)(c2cc(O)ccc2)CC1)[C@@H]1NCc2c(ccc(O)c2)C1,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1
1917,CHEMBL2089277,0.30000001,O=C(O)c1cc(-c2cc(C#N)ccc2)ccc1,N#Cc1cccc(-c2cccc(C(=O)O)c2)c1
1918,CHEMBL464081,3.8,S(=O)(=O)(C[C@@]12C(C)(C)[C@@H](CC1=O)CC2)N1CCN(c2ncc(C(F)(F)F)cc2)CC1,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2
1919,CHEMBL2179277,1.09,Brc1cc(Oc2c(C(=O)O)ccc([C@@H](CC(C)(C)C)N3C[C@@H](N4C(=O)NC(=O)C(C)=C4)CCC3)c2)ccc1,Cc1cn([C@H]2CCCN([C@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O
1920,CHEMBL521248,3.1600001,Fc1c(Nc2c(C(=O)N)cnc3c2cc(OC)c(OC)c3)cc(C)cc1,COc1cc2ncc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1OC
1921,CHEMBL2023481,4.059999899999999,Fc1cc2c(Oc3cc(OC)c(CC(=O)Nc4c(C)c(C)on4)cc3)ccnc2cc1,COc1cc(Oc2ccnc3ccc(F)cc23)ccc1CC(=O)Nc1noc(C)c1C
1922,CHEMBL1612749,3.25,Clc1ccc(C(=O)Nc2n(-c3ccccc3)nc(C)c2)cc1,Cc1cc(NC(=O)c2ccc(Cl)cc2)n(-c2ccccc2)n1
1923,CHEMBL2177606,1.72,O=C(O)c1ccc(-n2c(c(C(=O)NC3C4CC5CC3CC(C4)C5)cn2)C2CCCC2)cc1,O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C2CCCC2)cc1
1924,CHEMBL1350196,-0.69999999,O=C(O)CCC=1C(=O)Oc2c(C=1C)ccc(O)c2,Cc1c(CCC(=O)O)c(=O)oc2cc(O)ccc12
1925,CHEMBL2071614,2.73,OC(C)(C)c1ccc(Nc2[nH]c3c(n2)ccc(C#N)c3)cc1,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1
1926,CHEMBL317281,1.48,Fc1c(Nc2ncnc(Nc3ccc(OCC(O)CN(C)C)cc3)c2)ccc(F)c1,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1
1927,CHEMBL450208,2.8900001,Clc1c(Nc2c(C(=O)N)cnc3c2cc(OC)c(OC)c3)cccc1,COc1cc2ncc(C(N)=O)c(Nc3ccccc3Cl)c2cc1OC
1928,CHEMBL1454839,1.0,c1(C2CNCCC2)sc2c(n1)cccc2,c1ccc2sc(C3CCCNC3)nc2c1
1929,CHEMBL2042558,3.7,ClC(Cl)(Cl)c1nc2c([N+](=O)[O-])cccc2cc1,O=[N+]([O-])c1cccc2ccc(C(Cl)(Cl)Cl)nc12
1930,CHEMBL1650730,2.3299999,Clc1c(Nc2n[nH]c(N(C)C)c2)nc(N[C@@H](C)c2ncc(F)cn2)nc1,C[C@H](Nc1ncc(Cl)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1
1931,CHEMBL232830,3.0699999,Clc1sc2[nH]c(C(=O)NC3C(=O)N(CC(=O)N(C)C)c4c(cccc4)C3)cc2c1,CN(C)C(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21
1932,CHEMBL2171041,1.74,Clc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4c(N(C)C)cccc4)CC3)CC2)c1,CN(C)c1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
1933,CHEMBL1082811,1.5599999,S(Cc1ccccc1)C1=NC(c2ccccc2)=C(C#N)C(=O)N1,N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O
1934,CHEMBL278222,2.1600001,FC(F)(F)C(=O)C(NC(=O)CN1C(=O)C(NC(=O)NCc2ccncc2)=CC=C1c1ccccc1)C(C)C,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccncc2)c1=O)C(=O)C(F)(F)F
1935,CHEMBL394799,3.3099998999999998,Clc1cc(CSc2nc(N[C@@H](CO)C)c3sc(N)nc3n2)ccc1,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2)nc2nc(N)sc12
